signal_i,entry_i,signal_time,session,style,direction,entry,stop,risk,target_r,range_ratio,excursion_atr,body_frac,entry_time,exit_time,gross_r,net_r,reason,balance_before_rm,risk_rm,pnl_rm,balance_after_rm
60519,60520,2026-08-10 07:10:00+00:00,LONDON,REVERSAL,-1,4350.825,4355.066644001687,4.241644001686836,2.0,0.9762711864406568,0.5922121770754217,0.6131221719456995,2026-08-10 07:15:00+00:00,2026-08-10 07:15:00+00:00,-1.0,-1.1025740255021341,stop,18.14434734767889,0.9072173673839447,-1.0002743047619644,17.144073042916926
60584,60585,2026-08-10 12:35:00+00:00,NEW_YORK,REVERSAL,1,4331.075,4325.556254537756,5.518745462243714,2.0,1.1510218219605335,0.6162079001198831,0.6016806722688217,2026-08-10 12:40:00+00:00,2026-08-10 13:45:00+00:00,-1.0,-1.0784793397273145,stop,17.144073042916926,0.8572036521458464,-0.924476428778095,16.21959661413883
60810,60811,2026-08-11 08:25:00+00:00,LONDON,REVERSAL,1,4368.785,4362.914108874448,5.87089112555168,2.0,1.7336567926455815,0.6317107932982591,0.793043478260781,2026-08-11 08:30:00+00:00,2026-08-11 10:25:00+00:00,2.0,1.9255856580104869,target,16.21959661413883,0.8109798307069416,1.5616111309450593,17.78120774508389
60871,60872,2026-08-11 13:30:00+00:00,NEW_YORK,REVERSAL,-1,4392.255,4400.8281908586205,8.573190858620364,2.0,1.2642881884309018,1.2121850418394757,0.558093346573937,2026-08-11 13:35:00+00:00,2026-08-11 13:40:00+00:00,-1.0,-1.0512324416011756,stop,17.78120774508389,0.8890603872541946,-0.9346091216241136,16.846598623459776
61098,61099,2026-08-12 09:25:00+00:00,LONDON,REVERSAL,-1,4412.875,4424.01640709813,11.141407098130003,2.0,1.2609805924412814,1.7677642004218972,0.9848484848484992,2026-08-12 09:30:00+00:00,2026-08-12 12:25:00+00:00,-1.0,-1.039607878620113,stop,16.846598623459776,0.8423299311729888,-0.8756928328449768,15.9709057906148
61138,61139,2026-08-12 12:45:00+00:00,NEW_YORK,REVERSAL,-1,4421.455,4429.8746390910865,8.419639091086538,2.0,0.8539990146165234,0.4855994912223826,0.5730519480519941,2026-08-12 12:50:00+00:00,2026-08-12 12:55:00+00:00,-1.0,-1.0525135929481915,stop,15.9709057906148,0.7985452895307401,-0.8404797718158531,15.130426018798948
61372,61373,2026-08-13 09:15:00+00:00,LONDON,REVERSAL,1,4380.205,4375.483508403387,4.721491596613305,2.0,1.7653217568948103,1.0475585394223252,0.7787056367433197,2026-08-13 09:20:00+00:00,2026-08-13 10:40:00+00:00,2.0,1.9072283639529954,target,15.130426018798948,0.7565213009399474,1.4428588830872877,16.573284901886236
61417,61418,2026-08-13 13:00:00+00:00,NEW_YORK,REVERSAL,-1,4393.895,4402.928726555533,9.033726555532667,2.0,1.0697979963869497,0.9114618612064508,0.7287334593572863,2026-08-13 13:05:00+00:00,2026-08-13 13:35:00+00:00,2.0,1.9513612131938067,target,16.573284901886236,0.8286642450943118,1.6170232666375663,18.190308168523803
61978,61979,2026-08-17 13:45:00+00:00,NEW_YORK,REVERSAL,1,4395.075,4383.550669104873,11.524330895126695,2.0,0.5942249240121538,1.440200791863438,0.8616636528029213,2026-08-17 13:50:00+00:00,2026-08-17 14:15:00+00:00,2.0,1.9618626448685317,target,18.190308168523803,0.9095154084261902,1.7843443047236882,19.97465247324749
62258,62259,2026-08-18 14:05:00+00:00,NEW_YORK,REVERSAL,-1,4398.015,4405.521607955682,7.5066079556818295,2.0,0.520984977543737,0.11343515264211813,0.8974739970282846,2026-08-18 14:10:00+00:00,2026-08-18 14:35:00+00:00,2.0,1.9414114200985932,target,19.97465247324749,0.9987326236623746,1.9389509212031646,21.913603394450657
62464,62465,2026-08-19 08:15:00+00:00,LONDON,REVERSAL,-1,4359.725,4363.145698899143,3.420698899142735,2.0,0.7735618115055097,0.15029098769792223,0.6739926739922774,2026-08-19 08:20:00+00:00,2026-08-19 10:10:00+00:00,-1.0,-1.127451293684241,stop,21.913603394450657,1.095680169722533,-1.2353260248178384,20.67827736963282
62794,62795,2026-08-20 12:45:00+00:00,NEW_YORK,REVERSAL,1,4471.125,4462.856867125841,8.268132874159164,2.0,1.030819265912945,0.2018304099756951,0.6546666666666473,2026-08-20 12:50:00+00:00,2026-08-20 13:40:00+00:00,2.0,1.9459234017153517,target,20.67827736963282,1.0339138684816411,2.011917192036474,22.690194561669294
63356,63357,2026-08-24 13:35:00+00:00,NEW_YORK,REVERSAL,-1,4667.015,4681.9409729639465,14.925972963946151,2.0,1.2589665653495254,1.321334155256639,0.8936017253774566,2026-08-24 13:40:00+00:00,2026-08-24 17:20:00+00:00,2.0,1.9687322561063643,target,22.690194561669294,1.1345097280834648,2.2335458965443777,24.923740458213672
63631,63632,2026-08-25 13:30:00+00:00,NEW_YORK,REVERSAL,1,4621.625,4607.540270381941,14.0847296180591,2.0,0.820327770260101,1.48481449545699,0.8272789581905132,2026-08-25 13:35:00+00:00,2026-08-25 13:45:00+00:00,-1.0,-1.0328130189597269,stop,24.923740458213672,1.2461870229106837,-1.2870781813208176,23.636662276892853
63846,63847,2026-08-26 08:25:00+00:00,LONDON,REVERSAL,1,4629.615,4624.738661036864,4.876338963135822,2.0,0.8299879566439302,0.9036888798571556,0.8236714975844408,2026-08-26 08:30:00+00:00,2026-08-26 09:05:00+00:00,-1.0,-1.094940385297228,stop,23.636662276892853,1.1818331138446427,-1.2940368050300757,22.342625471862778
64105,64106,2026-08-27 07:00:00+00:00,LONDON,REVERSAL,1,4603.065,4597.621543288236,5.443456711763247,2.0,0.8504616619831421,0.3873796489335102,0.5870841487279175,2026-08-27 07:05:00+00:00,2026-08-27 07:15:00+00:00,-1.0,-1.084561432996295,stop,22.342625471862778,1.117131273593139,-1.2115974949331507,21.131027976929627
64214,64215,2026-08-27 16:05:00+00:00,NEW_YORK,REVERSAL,-1,4606.815,4612.258209988673,5.443209988673516,2.0,1.1489361702127525,0.8058838283039221,0.7864583333334172,2026-08-27 16:10:00+00:00,2026-08-27 16:35:00+00:00,-1.0,-1.0846341590639728,stop,21.131027976929627,1.0565513988464814,-1.1459717379957175,19.985056238933907
64382,64383,2026-08-28 07:05:00+00:00,LONDON,REVERSAL,-1,4600.595,4608.017285334194,7.422285334193475,2.0,0.6389228886168854,0.8352125114319179,0.7197062423500682,2026-08-28 07:10:00+00:00,2026-08-28 07:20:00+00:00,-1.0,-1.0619835373184277,stop,19.985056238933907,0.9992528119466955,-1.0611900359065372,18.92386620302737
64449,64450,2026-08-28 12:40:00+00:00,NEW_YORK,REVERSAL,1,4591.665,4588.56496613068,3.100033869320214,2.0,0.7085106382978728,0.4282139657117593,0.7562500000000657,2026-08-28 12:45:00+00:00,2026-08-28 12:55:00+00:00,2.0,1.8518833924544549,target,18.92386620302737,0.9461933101513685,1.7522396771208266,20.676105880148196
64754,64755,2026-08-31 15:05:00+00:00,NEW_YORK,REVERSAL,1,4433.625,4426.836046643643,6.788953356356615,2.0,0.9185410334346154,0.8035761574130968,0.8578431372549172,2026-08-31 15:10:00+00:00,2026-08-31 15:40:00+00:00,-1.0,-1.0653064584078888,stop,20.676105880148196,1.0338052940074098,-1.10131945644236,19.574786423705834
65001,65002,2026-09-01 12:40:00+00:00,NEW_YORK,REVERSAL,1,4364.665,4354.108607799409,10.55639220059129,2.0,2.1498480243160607,1.4133654843161993,0.7564499484003655,2026-09-01 12:45:00+00:00,2026-09-01 13:00:00+00:00,-1.0,-1.0413461807506121,stop,19.574786423705834,0.9787393211852917,-1.0192064540667503,18.555579969639084
65275,65276,2026-09-02 12:30:00+00:00,NEW_YORK,REVERSAL,-1,4329.755,4338.524706876776,8.769706876775672,2.0,0.9559270516717111,0.7225357203879017,0.780397022332551,2026-09-02 12:35:00+00:00,2026-09-02 12:45:00+00:00,-1.0,-1.0493717185857858,stop,18.555579969639084,0.9277789984819542,-0.9735850421048075,17.581994927534275
65761,65762,2026-09-04 07:00:00+00:00,LONDON,REVERSAL,1,4466.305,4460.382174263063,5.922825736937739,2.0,0.43898032918506663,0.9897020641215296,0.5855161787365655,2026-09-04 07:05:00+00:00,2026-09-04 07:40:00+00:00,2.0,1.9245916527284288,target,17.581994927534275,0.8790997463767138,1.6919080337923023,19.273902961326577
66395,66396,2026-09-08 16:20:00+00:00,NEW_YORK,REVERSAL,1,4392.495,4384.102825402547,8.39217459745305,2.0,0.7017999027079523,0.4170337952766619,0.9680000000000291,2026-09-08 16:25:00+00:00,2026-09-08 18:10:00+00:00,-1.0,-1.0523403671955667,stop,19.273902961326577,0.9636951480663289,-1.0141353059807066,18.259767655345872
66576,66577,2026-09-09 08:25:00+00:00,LONDON,REVERSAL,-1,4399.425,4402.665281315894,3.240281315894208,2.0,1.2438897555902322,0.4027531465522938,0.562937062937013,2026-09-09 08:30:00+00:00,2026-09-09 08:30:00+00:00,-1.0,-1.1357729336159785,stop,18.259767655345872,0.9129883827672937,-1.036947493852917,17.222820161492955
66647,66648,2026-09-09 14:20:00+00:00,NEW_YORK,REVERSAL,-1,4409.915,4418.218632054369,8.30363205436879,2.0,0.968561872909712,0.3145482053363065,0.8754813863927781,2026-09-09 14:25:00+00:00,2026-09-09 14:25:00+00:00,-1.0,-1.0531082660108935,stop,17.222820161492955,0.8611410080746478,-0.9068747138043651,16.31594544768859
67112,67113,2026-09-11 07:05:00+00:00,LONDON,REVERSAL,-1,4350.805,4356.685682777611,5.880682777610673,2.0,1.1281188118811958,0.7649384907353213,0.6782664733365248,2026-09-11 07:10:00+00:00,2026-09-11 08:20:00+00:00,-1.0,-1.0739846913110953,stop,16.31594544768859,0.8157972723844296,-0.8761537817542251,15.439791665934367
67178,67179,2026-09-11 12:35:00+00:00,NEW_YORK,REVERSAL,1,4349.845,4324.557761081375,25.287238918625007,2.0,0.9162876254180692,0.3686321884907069,0.8180373460468846,2026-09-11 12:40:00+00:00,2026-09-11 13:45:00+00:00,2.0,1.9827982603636645,target,15.439791665934367,0.7719895832967184,1.5306996027796036,16.97049126871397
67389,67390,2026-09-14 07:10:00+00:00,LONDON,REVERSAL,1,4323.915,4317.6519846274805,6.263015372519476,2.0,0.7357975797579789,0.7288031825486562,0.8449477351915993,2026-09-14 07:15:00+00:00,2026-09-14 07:25:00+00:00,-1.0,-1.0690388693435473,stop,16.97049126871397,0.8485245634356986,-0.9071057399055263,16.063385528808446
67473,67474,2026-09-14 14:10:00+00:00,NEW_YORK,REVERSAL,1,4281.505,4269.699373639967,11.805626360032875,2.0,1.572941578407957,0.9171038163649293,0.952803177242206,2026-09-14 14:15:00+00:00,2026-09-14 14:20:00+00:00,-1.0,-1.0362666483711083,stop,16.063385528808446,0.8031692764404224,-0.8322975341715646,15.231087994636882
67713,67714,2026-09-15 11:10:00+00:00,LONDON,REVERSAL,1,4283.458,4280.803512533094,2.654487466905266,2.0,0.7961529494054567,0.46066910162142166,0.6608888888889245,2026-09-15 11:15:00+00:00,2026-09-15 11:35:00+00:00,-1.0,-1.1613666688354671,stop,15.231087994636882,0.7615543997318441,-0.8844438963535656,14.346644098283317
67749,67750,2026-09-15 14:10:00+00:00,NEW_YORK,REVERSAL,-1,4294.495,4299.070284819595,4.575284819595254,2.0,1.146488294314417,0.47933132000823014,0.6672916666667308,2026-09-15 14:15:00+00:00,2026-09-15 14:25:00+00:00,2.0,1.9061371003263594,target,14.346644098283317,0.7173322049141659,1.3673335290458022,15.713977627329118
