candidate,trades,trades_per_30d,end_rm,lowest_rm,max_drawdown_pct,min_month_trades,params
V6-0245,544,22.325581395348838,48.705900217978055,14.69683219125041,92.28235172210398,8,"{""body_min"": 0.55, ""excursion_atr"": 0.1, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED2""}"
V6-0253,544,22.325581395348838,48.705900217978055,14.69683219125041,92.28235172210398,8,"{""body_min"": 0.55, ""excursion_atr"": 0.1, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED2""}"
V6-0249,545,22.366621067031463,41.927724801637844,14.735984819560835,90.94729166281826,8,"{""body_min"": 0.55, ""excursion_atr"": 0.1, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED2""}"
V6-0241,545,22.366621067031463,41.927724801637844,14.735984819560835,90.94729166281826,8,"{""body_min"": 0.55, ""excursion_atr"": 0.1, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED2""}"
V6-1193,529,21.70998632010944,40.11544870609432,8.913628859718491,93.9331968312891,8,"{""body_min"": 0.4, ""excursion_atr"": 0.1, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED2""}"
V6-1213,452,18.549931600547197,37.87842907129177,18.217090587339378,86.16110912591604,8,"{""body_min"": 0.55, ""excursion_atr"": 0.1, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED2""}"
V6-1161,554,22.735978112175104,36.465616389894876,6.003547102310572,94.68276968692123,8,"{""body_min"": 0.4, ""excursion_atr"": 0.0, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED2""}"
V6-1205,422,17.318741450068398,35.867035566054376,15.962991596022002,89.14576669046038,8,"{""body_min"": 0.55, ""excursion_atr"": 0.1, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED2""}"
V6-1209,453,18.590971272229822,35.64412056297462,15.820853010012277,87.83246207056837,8,"{""body_min"": 0.55, ""excursion_atr"": 0.1, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED2""}"
V6-1181,479,19.658002735978112,31.98304229476259,10.956025979356829,91.22131386097732,8,"{""body_min"": 0.55, ""excursion_atr"": 0.0, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED2""}"
V6-1198,528,21.66894664842681,31.70665474583606,3.506904451961932,97.41463198499211,8,"{""body_min"": 0.4, ""excursion_atr"": 0.1, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED3""}"
V6-1197,529,21.70998632010944,30.734553584668056,7.1628141243166,95.23865982143175,8,"{""body_min"": 0.4, ""excursion_atr"": 0.1, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED2""}"
V6-1173,449,18.426812585499317,30.284701441493812,9.600377721995768,93.0470564069931,8,"{""body_min"": 0.55, ""excursion_atr"": 0.0, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED2""}"
V6-1201,423,17.359781121751027,29.477454998620885,12.931574054477183,91.12445574032832,8,"{""body_min"": 0.55, ""excursion_atr"": 0.1, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED2""}"
V6-1177,480,19.699042407660738,29.450545928591286,10.51365679337071,90.7645090428787,8,"{""body_min"": 0.55, ""excursion_atr"": 0.0, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED2""}"
V6-1214,450,18.467852257181942,29.111520086935982,12.218159090696414,91.94789141458529,8,"{""body_min"": 0.55, ""excursion_atr"": 0.1, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED3""}"
V6-0221,574,23.556771545827633,29.106238799755875,7.163136079621006,96.66097536588859,8,"{""body_min"": 0.55, ""excursion_atr"": 0.0, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED2""}"
V6-0213,574,23.556771545827633,29.106238799755875,7.163136079621006,96.66097536588859,8,"{""body_min"": 0.55, ""excursion_atr"": 0.0, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED2""}"
V6-1165,554,22.735978112175104,28.462000448919685,4.512581747651917,96.18124562463183,8,"{""body_min"": 0.4, ""excursion_atr"": 0.0, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED2""}"
V6-1166,552,22.65389876880985,27.9110504163475,2.2612286418225063,98.33297191717983,8,"{""body_min"": 0.4, ""excursion_atr"": 0.0, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED3""}"
V6-1153,523,21.46374829001368,27.334483708388706,4.976007478603782,95.59284247255168,8,"{""body_min"": 0.4, ""excursion_atr"": 0.0, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED2""}"
V6-1182,477,19.57592339261286,26.176282206951857,8.997501141096684,94.18319823715848,8,"{""body_min"": 0.55, ""excursion_atr"": 0.0, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED3""}"
V6-1185,498,20.437756497948016,25.917740766072093,5.727610888509426,95.95758584738957,8,"{""body_min"": 0.4, ""excursion_atr"": 0.1, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED2""}"
V6-0209,575,23.59781121751026,24.417438472224514,7.589817301385494,95.84367139885227,8,"{""body_min"": 0.55, ""excursion_atr"": 0.0, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED2""}"
V6-0217,575,23.59781121751026,24.417438472224514,7.589817301385494,95.84367139885227,8,"{""body_min"": 0.55, ""excursion_atr"": 0.0, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED2""}"
V6-1162,553,22.694938440492475,24.368425334174024,2.1079597502184377,98.4383075610818,8,"{""body_min"": 0.4, ""excursion_atr"": 0.0, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED3""}"
V6-1169,450,18.467852257181942,24.35540921148821,8.656941409516257,92.43097758135914,8,"{""body_min"": 0.55, ""excursion_atr"": 0.0, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED2""}"
V6-1194,529,21.70998632010944,22.547933356764773,2.742405758060813,97.9682750885706,8,"{""body_min"": 0.4, ""excursion_atr"": 0.1, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED3""}"
V6-0242,545,22.366621067031463,21.275308448994956,7.111302695443681,96.23858761224686,8,"{""body_min"": 0.55, ""excursion_atr"": 0.1, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED3""}"
V6-0250,545,22.366621067031463,21.275308448994956,7.111302695443681,96.23858761224686,8,"{""body_min"": 0.55, ""excursion_atr"": 0.1, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED3""}"
V6-1157,523,21.46374829001368,21.08104920840021,3.722032315278588,96.76786561244894,8,"{""body_min"": 0.4, ""excursion_atr"": 0.0, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED2""}"
