year,feed,entry_time,month,hour_utc,session,technique,direction,direction_text,net_r,gross_r,target_r,reason,h1_bias,h4_bias,h1_align_trade,h4_align_trade,both_align_trade,both_oppose_trade,htf_state,router_mode,h4_adx,h4_adx_band,m15_adx,m15_adx_band,range_atr,range_atr_band,atr
2025,secondary,2025-04-01 04:00:00+00:00,2025-04,4,ASIA,V1 Legacy M15,1,LONG,-1.0588215889280623,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,47.654609777536,30+,40.76411580714673,25+,0.9072861753405089,0.6-1.0 ATR,3.4829143062985013
2025,secondary,2025-04-01 06:45:00+00:00,2025-04,6,OTHER,Structural Portfolio MTF,1,LONG,-1.0421344506281105,-1.0,4.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,47.654609777536,30+,36.5093705382483,25+,1.012946256159022,1.0-1.5 ATR,4.6695468503291035
2025,secondary,2025-04-01 08:30:00+00:00,2025-04,8,LONDON,Outcome First M15,1,LONG,-1.0366366888829812,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,48.76560631076134,30+,27.45480292555817,25+,0.8009118506248911,0.6-1.0 ATR,5.194079718952991
2025,secondary,2025-04-02 09:30:00+00:00,2025-04,9,LONDON,M15-0591 MTF,1,LONG,-1.0913288351710135,-1.0,4.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,43.83089450999456,30+,23.822129454096917,20-25,0.7680292113052578,0.6-1.0 ATR,4.309731910293665
2025,secondary,2025-04-02 11:30:00+00:00,2025-04,11,LONDON,Structural Portfolio MTF,1,LONG,-1.0234485756708296,-1.0,3.0,stop,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,43.83089450999456,30+,22.849031893360163,20-25,1.2260813929291157,1.0-1.5 ATR,4.9833559462176495
2025,secondary,2025-04-03 08:15:00+00:00,2025-04,8,LONDON,Structural Frequency M15,1,LONG,-1.030441133540061,-1.0,2.0,stop,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,42.662528111385605,30+,26.58960745093721,25+,0.6654286377123858,0.6-1.0 ATR,7.003004884220235
2025,secondary,2025-04-04 14:30:00+00:00,2025-04,14,NEW_YORK,Structural Portfolio MTF,-1,SHORT,0.6868608407290856,0.6942855548131541,3.0,time_exit,-1,0,True,False,False,False,NEUTRAL_MIX,MIXED,32.27654180634318,30+,29.01891564297404,25+,1.2112401847398413,1.0-1.5 ATR,13.993921448073866
2025,secondary,2025-04-07 12:15:00+00:00,2025-04,12,OTHER,Structural Portfolio MTF,-1,SHORT,1.2025942159199674,1.216910180061968,4.0,time_exit,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,34.641450740589676,30+,11.32137692769791,<15,0.7078994732081596,0.6-1.0 ATR,9.054958002652699
2025,secondary,2025-04-08 13:00:00+00:00,2025-04,13,NEW_YORK,Outcome First M15,-1,SHORT,-1.0170125277712112,-1.0,3.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,37.463073910473625,30+,13.626702996057244,<15,0.9869918235685033,0.6-1.0 ATR,6.19052747358049
2025,secondary,2025-04-08 14:00:00+00:00,2025-04,14,NEW_YORK,Structural Portfolio MTF,-1,SHORT,2.976711217110739,3.0,3.0,target,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,37.463073910473625,30+,12.159828793103895,<15,1.0307362892405245,1.0-1.5 ATR,7.470387993880951
2025,secondary,2025-04-08 23:45:00+00:00,2025-04,23,OTHER,V1 Legacy M15,-1,SHORT,-1.017086286538915,-1.0,2.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,37.003389294611125,30+,18.417191609989914,15-20,1.8086736077228358,1.5+ ATR,6.1647385976056555
2025,secondary,2025-04-10 10:00:00+00:00,2025-04,10,LONDON,Structural Frequency M15,1,LONG,1.9773051222046454,2.0,2.0,target,1,0,True,False,False,False,NEUTRAL_MIX,MIXED,28.792153794543015,22-30,19.721629195173104,15-20,1.1887436880989721,1.0-1.5 ATR,7.318650847192112
2025,secondary,2025-04-10 14:15:00+00:00,2025-04,14,NEW_YORK,Outcome First M15,1,LONG,2.2494244961889995,2.2607369633624277,3.0,time_exit,1,1,True,True,True,False,STRONG_ALIGNED,TREND,28.747159517532673,22-30,13.849977483526665,<15,2.871892101576272,1.5+ ATR,9.829756481626049
2025,secondary,2025-04-11 10:15:00+00:00,2025-04,10,LONDON,V1 Legacy M15,1,LONG,-1.013595505324099,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,34.92510793178628,30+,28.52957574589781,25+,1.312444132492511,1.0-1.5 ATR,9.440401837501474
2025,secondary,2025-04-11 13:45:00+00:00,2025-04,13,NEW_YORK,V1 Legacy M15,1,LONG,-1.012460823756891,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,36.5462005943224,30+,27.897014357204608,25+,1.445706612473249,1.0-1.5 ATR,9.351828291682628
2025,secondary,2025-04-14 01:30:00+00:00,2025-04,1,ASIA,V1 Legacy M15,1,LONG,-1.0229071511604848,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,41.09647161178067,30+,22.32117888746874,20-25,2.110181777435829,1.5+ ATR,6.852490223648407
2025,secondary,2025-04-14 11:15:00+00:00,2025-04,11,LONDON,Structural Portfolio MTF,1,LONG,-1.0188105391013405,-1.0,3.0,stop,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,41.92166768811035,30+,15.760237032528414,15-20,1.3032268935457352,1.0-1.5 ATR,6.928954616207702
2025,secondary,2025-04-14 15:00:00+00:00,2025-04,15,NEW_YORK,Structural Frequency M15,1,LONG,1.1780535625061532,1.1970530969523887,2.0,time_exit,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,41.42143015886036,30+,26.85487405669666,25+,0.9465317550654964,0.6-1.0 ATR,8.198351464143748
2025,secondary,2025-04-15 08:30:00+00:00,2025-04,8,LONDON,Outcome First M15,1,LONG,-1.0258134771800071,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,37.485359417861275,30+,25.364946520052662,25+,0.8050885931814552,0.6-1.0 ATR,4.409452611881763
2025,secondary,2025-04-15 17:45:00+00:00,2025-04,17,OTHER,V1 Legacy M15,1,LONG,1.9668031611072034,2.0,2.0,target,1,1,True,True,True,False,STRONG_ALIGNED,TREND,36.50622855662415,30+,10.058076092335654,<15,1.320215126906788,1.0-1.5 ATR,4.5598629172691
2025,secondary,2025-04-16 04:00:00+00:00,2025-04,4,ASIA,V1 Legacy M15,1,LONG,2.979197993374768,3.0,3.0,target,1,1,True,True,True,False,STRONG_ALIGNED,TREND,37.460389741925624,30+,50.09330157002377,25+,1.1124813170005834,1.0-1.5 ATR,5.743916686374807
2025,secondary,2025-04-16 18:30:00+00:00,2025-04,18,OTHER,V1 Legacy M15,1,LONG,-1.023104672074502,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,42.055008190510655,30+,39.939180925519636,25+,1.0296583236862897,1.0-1.5 ATR,6.982898923459451
2025,secondary,2025-04-17 15:30:00+00:00,2025-04,15,NEW_YORK,Structural Frequency M15,1,LONG,1.9777449185400167,2.0,2.0,target,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,46.827257835256,30+,24.70850954811471,20-25,0.796594626220883,0.6-1.0 ATR,9.477844503945013
2025,secondary,2025-04-21 00:15:00+00:00,2025-04,0,ASIA,V1 Legacy M15,1,LONG,2.972981020260343,3.0,3.0,target,1,1,True,True,True,False,STRONG_ALIGNED,TREND,42.31860467388165,30+,37.013685819502285,25+,1.3233063802857972,1.0-1.5 ATR,6.544213894087015
2025,secondary,2025-04-21 13:45:00+00:00,2025-04,13,NEW_YORK,M15-0591 MTF,1,LONG,0.6664567830941365,0.6944389039185664,4.0,time_exit,1,1,True,True,True,False,STRONG_ALIGNED,TREND,44.090509877460995,30+,30.08796154162885,25+,2.0967999056774542,1.5+ ATR,7.106066706534907
2025,secondary,2025-04-22 02:00:00+00:00,2025-04,2,ASIA,M15-0591 MTF,1,LONG,0.1610695714452101,0.1820997130939055,4.0,time_exit,1,1,True,True,True,False,STRONG_ALIGNED,TREND,47.38167467646329,30+,18.308216078322133,15-20,0.7764507128754339,0.6-1.0 ATR,8.680525226178885
2025,secondary,2025-04-23 02:30:00+00:00,2025-04,2,ASIA,Structural Portfolio MTF,-1,SHORT,1.9770264517769711,2.0,2.0,target,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,44.500539937564845,30+,30.412623104487857,25+,0.3718177852616111,<0.6 ATR,12.828864538160294
2025,secondary,2025-04-23 13:15:00+00:00,2025-04,13,NEW_YORK,Structural Portfolio MTF,-1,SHORT,-1.0110277332437552,-1.0,3.0,stop,-1,0,True,False,False,False,NEUTRAL_MIX,MIXED,38.588265072450106,30+,22.494822521371717,20-25,0.8362985968816371,0.6-1.0 ATR,10.666046832149041
2025,secondary,2025-04-24 07:15:00+00:00,2025-04,7,LONDON,Structural Frequency M15,1,LONG,-1.0139234023210337,-1.0,3.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,34.36075101325727,30+,16.180613502330996,15-20,1.6887680338936297,1.5+ ATR,9.13091655604542
2025,secondary,2025-04-24 15:00:00+00:00,2025-04,15,NEW_YORK,Structural Frequency M15,1,LONG,1.9844198008166007,2.0,2.0,target,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,30.11386427162118,30+,17.888934748326662,15-20,0.7108002846108604,0.6-1.0 ATR,8.27236584917627
2025,secondary,2025-04-28 10:45:00+00:00,2025-04,10,LONDON,Outcome First M15,1,LONG,2.9801894930108817,3.0,3.0,target,-1,0,False,False,False,False,NEUTRAL_MIX,MIXED,20.933558469967505,18-22,20.782885499664424,20-25,1.002268193210981,1.0-1.5 ATR,6.335629568026421
2025,secondary,2025-04-29 06:00:00+00:00,2025-04,6,OTHER,Structural Portfolio MTF,1,LONG,1.9438010264508283,2.0,2.0,target,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,16.718134741031683,<18,34.781372451002326,25+,1.0057513634970905,1.0-1.5 ATR,6.30374487184922
2025,secondary,2025-04-29 14:15:00+00:00,2025-04,14,NEW_YORK,Structural Portfolio MTF,-1,SHORT,-1.0256891474127816,-1.0,3.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,15.23712424207943,<18,22.74179841008263,20-25,1.573745558499792,1.5+ ATR,7.110425150725872
2025,secondary,2025-04-30 01:45:00+00:00,2025-04,1,ASIA,Structural Portfolio MTF,1,LONG,-1.0351571664088093,-1.0,2.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,13.32369644683127,<18,10.507281430792695,<15,1.0267018939913657,1.0-1.5 ATR,5.756295994569925
2025,secondary,2025-04-30 11:45:00+00:00,2025-04,11,LONDON,Outcome First M15,1,LONG,-1.02706360162484,-1.0,2.0,stop,-1,0,False,False,False,False,NEUTRAL_MIX,MIXED,12.755255658647014,<18,41.65625436089685,25+,0.3642151867058905,<0.6 ATR,6.287491800415162
2025,secondary,2025-04-30 14:45:00+00:00,2025-04,14,NEW_YORK,Structural Frequency M15,-1,SHORT,1.9874544877772093,2.0,2.0,target,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,13.698422651200762,<18,28.582273344558985,25+,1.2789969923978963,1.0-1.5 ATR,9.6950970750543
2025,secondary,2025-05-02 01:15:00+00:00,2025-05,1,ASIA,Structural Portfolio MTF,-1,SHORT,-1.0361815739588365,-1.0,4.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,26.02857166870378,22-30,28.394561076670577,25+,0.8260069246560199,0.6-1.0 ATR,5.835302170144563
2025,secondary,2025-05-02 10:30:00+00:00,2025-05,10,LONDON,Structural Portfolio MTF,-1,SHORT,-1.0689774569749182,-1.0,3.0,stop,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,25.860149738403283,22-30,26.46909570076598,25+,0.8973606885675681,0.6-1.0 ATR,5.204150415207806
2025,secondary,2025-05-05 00:30:00+00:00,2025-05,0,ASIA,Structural Portfolio MTF,-1,SHORT,-1.0442163452916036,-1.0,3.0,stop,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,26.329741371324754,22-30,24.738442778171795,20-25,0.47905397358664165,<0.6 ATR,5.1977441734953915
2025,secondary,2025-05-05 03:30:00+00:00,2025-05,3,ASIA,Structural Portfolio MTF,-1,SHORT,-1.0243616197384187,-1.0,3.0,stop,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,26.329741371324754,22-30,39.62616801004425,25+,0.6970302235833602,0.6-1.0 ATR,6.398574766344619
2025,secondary,2025-05-06 07:30:00+00:00,2025-05,7,LONDON,V1 Legacy M15,1,LONG,2.979337839886786,3.0,3.0,target,1,1,True,True,True,False,STRONG_ALIGNED,TREND,25.48261023456073,22-30,29.292361499287896,25+,1.4098340360213337,1.0-1.5 ATR,7.7101273783089495
2025,secondary,2025-05-06 20:45:00+00:00,2025-05,20,OTHER,V1 Legacy M15,1,LONG,-1.0226740082985282,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,31.578295805126082,30+,36.71726737209013,25+,1.3092214517983696,1.0-1.5 ATR,5.277945904803662
2025,secondary,2025-05-07 10:00:00+00:00,2025-05,10,LONDON,M15-0591 MTF,-1,SHORT,-1.0229347567309106,-1.0,3.0,stop,0,1,False,False,False,False,NEUTRAL_MIX,MIXED,32.14322327076485,30+,21.5286635986079,20-25,1.1749582896369226,1.0-1.5 ATR,7.276854059766022
2025,secondary,2025-05-07 10:30:00+00:00,2025-05,10,LONDON,Structural Portfolio MTF,1,LONG,-1.0154764477064575,-1.0,3.0,stop,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,32.14322327076485,30+,20.15187688532528,20-25,0.8797294556162607,0.6-1.0 ATR,7.968358857655428
2025,secondary,2025-05-08 07:30:00+00:00,2025-05,7,LONDON,Structural Portfolio MTF,1,LONG,-1.0176449511961083,-1.0,3.0,stop,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,30.34589513924907,30+,39.47857675307698,25+,0.7192070375513351,0.6-1.0 ATR,9.691228861901612
2025,secondary,2025-05-09 08:30:00+00:00,2025-05,8,LONDON,Structural Frequency M15,-1,SHORT,-1.0300799024467777,-1.0,2.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,21.501874935324906,18-22,17.078058193298826,15-20,0.6165725572587412,0.6-1.0 ATR,7.233536341333503
2025,secondary,2025-05-09 14:45:00+00:00,2025-05,14,NEW_YORK,Structural Portfolio MTF,1,LONG,-1.0187316852344863,-1.0,3.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,20.54131456603636,18-22,23.09524390883913,20-25,1.002454894961894,1.0-1.5 ATR,7.371902753071783
2025,secondary,2025-05-12 16:15:00+00:00,2025-05,16,NEW_YORK,Outcome First M15,-1,SHORT,-1.0242999147040535,-1.0,3.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,23.254381909738168,22-30,19.84898886902141,15-20,1.0349386859915974,1.0-1.5 ATR,8.483594360556625
2025,secondary,2025-05-13 13:00:00+00:00,2025-05,13,NEW_YORK,M15-0591 MTF,-1,SHORT,-1.0364256872907316,-1.0,4.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,25.744521582165696,22-30,17.21322928683007,15-20,1.4710943706874862,1.0-1.5 ATR,5.839190313797328
2025,secondary,2025-05-14 04:15:00+00:00,2025-05,4,ASIA,V1 Legacy M15,-1,SHORT,-1.0263248957483615,-1.0,3.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,27.933133910274243,22-30,30.800804649805023,25+,0.9889101030222214,0.6-1.0 ATR,5.490893442594166
2025,secondary,2025-05-14 12:30:00+00:00,2025-05,12,NEW_YORK,M15-0591 MTF,-1,SHORT,3.9691845967753547,4.0,4.0,target,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,29.470343768676575,22-30,17.753763329659257,15-20,1.3510783584481625,1.0-1.5 ATR,6.21725597740183
2025,secondary,2025-05-15 01:45:00+00:00,2025-05,1,ASIA,V1 Legacy M15,-1,SHORT,1.9791426055898467,2.0,2.0,target,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,33.97973156534912,30+,15.40578776759552,15-20,2.033562036994816,1.5+ ATR,5.566587000575986
2025,secondary,2025-05-15 05:00:00+00:00,2025-05,5,ASIA,V1 Legacy M15,-1,SHORT,-1.017302996805113,-1.0,3.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,35.80092942240471,30+,38.495682231167066,25+,1.4362921208576145,1.0-1.5 ATR,6.300946630965255
2025,secondary,2025-05-15 13:15:00+00:00,2025-05,13,NEW_YORK,M15-0591 MTF,1,LONG,2.9800094522195746,3.0,3.0,target,0,-1,False,False,False,False,NEUTRAL_MIX,MIXED,38.40394695662658,30+,29.226358020572864,25+,1.4924795591185305,1.0-1.5 ATR,7.135776121643907
2025,secondary,2025-05-19 00:00:00+00:00,2025-05,0,ASIA,Structural Portfolio MTF,-1,SHORT,-1.0292069682715046,-1.0,2.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,28.472597693791503,22-30,36.677572168024156,25+,1.3524940916458437,1.0-1.5 ATR,8.059184929034279
2025,secondary,2025-05-19 04:45:00+00:00,2025-05,4,ASIA,Structural Portfolio MTF,1,LONG,1.203551910432408,1.2332454327240971,3.0,time_exit,1,0,True,False,False,False,NEUTRAL_MIX,MIXED,26.530253168885903,22-30,23.410266449316374,20-25,0.36425360640589377,<0.6 ATR,7.63204523197485
2025,secondary,2025-05-21 07:30:00+00:00,2025-05,7,LONDON,Outcome First M15,-1,SHORT,1.961667437124548,2.0,2.0,target,1,0,False,False,False,False,NEUTRAL_MIX,MIXED,18.953971945855017,18-22,35.52391705481329,25+,0.8727725509598012,0.6-1.0 ATR,6.118432567714998
2025,secondary,2025-05-21 13:15:00+00:00,2025-05,13,NEW_YORK,Structural Portfolio MTF,1,LONG,1.679060467159354,1.7005823393036714,4.0,time_exit,1,1,True,True,True,False,STRONG_ALIGNED,TREND,20.750893048972614,18-22,22.482732146813525,20-25,0.9395850323124066,0.6-1.0 ATR,6.694444657680088
2025,secondary,2025-05-22 14:45:00+00:00,2025-05,14,NEW_YORK,Structural Portfolio MTF,1,LONG,1.0803800481327976,1.0939940080053652,3.0,time_exit,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,22.418405311643788,22-30,34.99266149831072,25+,0.8187179314368331,0.6-1.0 ATR,9.19730680233759
2025,secondary,2025-05-23 16:00:00+00:00,2025-05,16,NEW_YORK,V1 Legacy M15,1,LONG,-1.0237569726767595,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,20.656585322604588,18-22,30.777518523125448,25+,0.6515501758211791,0.6-1.0 ATR,7.812138172758499
2025,secondary,2025-05-27 02:30:00+00:00,2025-05,2,ASIA,Structural Portfolio MTF,1,LONG,-1.0341816090390819,-1.0,3.0,stop,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,18.913704476020378,18-22,20.838726612700775,20-25,0.7956573259842377,0.6-1.0 ATR,3.946422533237729
2025,secondary,2025-05-29 16:30:00+00:00,2025-05,16,NEW_YORK,Structural Portfolio MTF,1,LONG,-1.01938209163576,-1.0,3.0,stop,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,23.945265266537216,22-30,48.68727786469296,25+,0.9989766622282175,0.6-1.0 ATR,6.516668753281646
2025,secondary,2025-05-30 05:45:00+00:00,2025-05,5,ASIA,Structural Portfolio MTF,1,LONG,-1.0348661594441204,-1.0,2.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,20.995987264187757,18-22,26.921540562768406,25+,0.7511874968474016,0.6-1.0 ATR,4.725850756167922
2025,secondary,2025-05-30 13:45:00+00:00,2025-05,13,NEW_YORK,Structural Portfolio MTF,-1,SHORT,-1.0169976134107084,-1.0,3.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,20.901520045525306,18-22,20.70077851764681,20-25,1.6336599432864205,1.5+ ATR,6.831287041016521
2025,secondary,2025-06-02 04:30:00+00:00,2025-06,4,ASIA,V1 Legacy M15,1,LONG,1.9688364396064244,2.0,2.0,target,1,1,True,True,True,False,STRONG_ALIGNED,TREND,20.86107459636611,18-22,15.219329835113625,15-20,0.6006460722890414,0.6-1.0 ATR,4.328672274658184
2025,secondary,2025-06-02 11:45:00+00:00,2025-06,11,LONDON,V1 Legacy M15,1,LONG,0.4579281646185375,0.48468686550620316,3.0,time_exit,1,1,True,True,True,False,STRONG_ALIGNED,TREND,20.806720477979237,18-22,43.63395680700927,25+,1.3110358696459028,1.0-1.5 ATR,5.041814761167
2025,secondary,2025-06-03 07:15:00+00:00,2025-06,7,LONDON,M15-0591 MTF,-1,SHORT,0.030444788854406865,0.0600800868910402,3.0,time_exit,0,1,False,False,False,False,NEUTRAL_MIX,MIXED,22.99365679017872,22-30,31.29666188994147,25+,1.4339064324131654,1.0-1.5 ATR,6.046419629632742
2025,secondary,2025-06-05 03:45:00+00:00,2025-06,3,ASIA,Structural Portfolio MTF,1,LONG,-1.0492011924302633,-1.0,4.0,stop,1,1,True,True,True,False,ALIGNED_WEAK,MIXED,16.93975238167959,<18,15.590544543393923,15-20,0.9484186092891164,0.6-1.0 ATR,4.091020528275324
2025,secondary,2025-06-05 07:15:00+00:00,2025-06,7,LONDON,Structural Frequency M15,1,LONG,1.9674123642828243,2.0,2.0,target,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,17.436029913465784,<18,19.64624589864033,15-20,1.6952205113411059,1.5+ ATR,4.347517004834616
2025,secondary,2025-06-05 11:45:00+00:00,2025-06,11,LONDON,Outcome First M15,-1,SHORT,2.9622560473307007,3.0,3.0,target,1,1,False,False,False,True,ALIGNED_WEAK,MIXED,17.340298192823287,<18,37.94883726956886,25+,0.9437057847096764,0.6-1.0 ATR,5.043944921312674
2025,secondary,2025-06-06 08:30:00+00:00,2025-06,8,LONDON,Structural Frequency M15,1,LONG,-1.0284379593876791,-1.0,2.0,stop,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,16.519103743220544,<18,23.45819742857933,20-25,1.4065281426606329,1.0-1.5 ATR,4.599979057483627
2025,secondary,2025-06-09 07:15:00+00:00,2025-06,7,LONDON,Structural Portfolio MTF,1,LONG,-1.0284884060655664,-1.0,3.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,16.09580810079328,<18,19.864340764595063,15-20,0.8767283470803164,0.6-1.0 ATR,4.368513933368991
2025,secondary,2025-06-10 12:00:00+00:00,2025-06,12,OTHER,Structural Portfolio MTF,-1,SHORT,-1.0361551272656575,-1.0,3.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,12.971784418542548,<18,42.88137419266683,25+,1.3380092633625993,1.0-1.5 ATR,4.304902931332893
2025,secondary,2025-06-10 14:30:00+00:00,2025-06,14,NEW_YORK,Structural Portfolio MTF,-1,SHORT,-0.45040780993018,-0.4302385764350802,3.0,time_exit,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,12.971784418542548,<18,31.25866177731236,25+,1.3999987636546687,1.0-1.5 ATR,5.557147764681353
2025,secondary,2025-06-12 07:00:00+00:00,2025-06,7,LONDON,Structural Portfolio MTF,1,LONG,-1.0344608047216757,-1.0,4.0,stop,1,1,True,True,True,False,ALIGNED_WEAK,MIXED,12.571034887092718,<18,25.59628936794508,25+,0.9559129910469512,0.6-1.0 ATR,4.226326075530375
2025,secondary,2025-06-12 13:45:00+00:00,2025-06,13,NEW_YORK,Outcome First M15,1,LONG,-1.016796791441318,-1.0,3.0,stop,1,1,True,True,True,False,ALIGNED_WEAK,MIXED,12.303052253329968,<18,22.56237444362715,20-25,2.3593595221181016,1.5+ ATR,7.624950683162251
2025,secondary,2025-06-13 08:15:00+00:00,2025-06,8,LONDON,Outcome First M15,1,LONG,0.8532695509352186,0.8756002945118323,3.0,time_exit,1,1,True,True,True,False,STRONG_ALIGNED,TREND,18.384879147204128,18-22,22.795184933858042,20-25,1.1986111653378795,1.0-1.5 ATR,6.866280106509806
2025,secondary,2025-06-16 12:00:00+00:00,2025-06,12,OTHER,Outcome First M15,-1,SHORT,1.9572394431010798,2.0,2.0,target,0,1,False,False,False,False,NEUTRAL_MIX,MIXED,30.01137248365319,30+,37.85236602010594,25+,1.023696676558094,1.0-1.5 ATR,4.864722250289935
2025,secondary,2025-06-16 15:15:00+00:00,2025-06,15,NEW_YORK,Structural Frequency M15,1,LONG,-1.0182297187876619,-1.0,2.0,stop,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,30.01137248365319,30+,44.98409751965009,25+,0.8793975054461253,0.6-1.0 ATR,7.34593850902821
2025,secondary,2025-06-17 09:00:00+00:00,2025-06,9,LONDON,Structural Portfolio MTF,-1,SHORT,-1.0250201484204509,-1.0,3.0,stop,-1,0,True,False,False,False,NEUTRAL_MIX,MIXED,22.09746192567898,22-30,27.789594744554183,25+,1.232444296002088,1.0-1.5 ATR,5.038767285584091
2025,secondary,2025-06-17 11:45:00+00:00,2025-06,11,LONDON,Structural Portfolio MTF,-1,SHORT,2.922951464622022,3.0,3.0,target,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,22.09746192567898,22-30,22.71182406779238,20-25,0.7837037176218461,0.6-1.0 ATR,5.078449815291617
2025,secondary,2025-06-17 15:45:00+00:00,2025-06,15,NEW_YORK,Structural Portfolio MTF,-1,SHORT,-1.0303771403743203,-1.0,3.0,stop,-1,0,True,False,False,False,NEUTRAL_MIX,MIXED,20.903394175710382,18-22,21.989713535403737,20-25,0.8974354561697249,0.6-1.0 ATR,6.897431962872424
2025,secondary,2025-06-18 14:30:00+00:00,2025-06,14,NEW_YORK,Structural Frequency M15,-1,SHORT,1.0510203044348467,1.0741337914080153,3.0,time_exit,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,17.953276871983004,<18,17.40218346996444,15-20,2.437162801487725,1.5+ ATR,5.3504837641703356
2025,secondary,2025-06-19 11:15:00+00:00,2025-06,11,LONDON,Structural Portfolio MTF,-1,SHORT,2.9478653709023614,3.0,3.0,target,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,15.890167802913744,<18,14.281491641173274,<15,0.6902131556943155,0.6-1.0 ATR,4.9984558705336655
2025,secondary,2025-06-20 11:30:00+00:00,2025-06,11,LONDON,Structural Frequency M15,-1,SHORT,-1.05377295958839,-1.0,2.0,stop,-1,0,True,False,False,False,NEUTRAL_MIX,MIXED,18.620588079536084,18-22,19.701717488641325,15-20,0.8833029598666164,0.6-1.0 ATR,3.7359775184026325
2025,secondary,2025-06-23 07:15:00+00:00,2025-06,7,LONDON,Outcome First M15,-1,SHORT,-1.0423939416627925,-1.0,3.0,stop,-1,-1,True,True,True,False,ALIGNED_WEAK,MIXED,17.043135247052046,<18,18.750747674573248,15-20,1.2895135205227444,1.0-1.5 ATR,4.877808491259647
2025,secondary,2025-06-24 18:15:00+00:00,2025-06,18,OTHER,Structural Portfolio MTF,-1,SHORT,-1.0556238448157678,-1.0,4.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,18.133492421468066,18-22,21.118701748009975,20-25,0.6398483124875418,0.6-1.0 ATR,5.110586268934874
2025,secondary,2025-06-25 08:30:00+00:00,2025-06,8,LONDON,Structural Portfolio MTF,-1,SHORT,-1.04259105243142,-1.0,3.0,stop,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,20.42462595709927,18-22,19.758841131290634,15-20,0.9302290555374563,0.6-1.0 ATR,3.6765138431674846
