year,feed,entry_time,month,hour_utc,session,technique,direction,direction_text,net_r,gross_r,target_r,reason,h1_bias,h4_bias,h1_align_trade,h4_align_trade,both_align_trade,both_oppose_trade,htf_state,router_mode,h4_adx,h4_adx_band,m15_adx,m15_adx_band,range_atr,range_atr_band,atr,day,rv20,rv60,rv_ratio,atr14_pct,trend_eff20,rv_ratio_band,daily_atr_pct_band,trend_eff20_band
2024,secondary,2024-07-29 12:45:00+00:00,2024-07,12,NEW_YORK,Outcome First M15,1,LONG,-1.041159755534142,-1.0,2.0,stop,0,-1,False,False,False,False,NEUTRAL_MIX,MIXED,18.27637892470379,18-22,16.909400246673886,15-20,1.1692979343616114,1.0-1.5 ATR,3.087322652263629,2024-07-29,0.009818761881173156,0.009763685641796091,1.0056409271455131,0.013094726528160105,0.11574953734750756,1.0-1.25,1.2-1.8%,<0.20
2024,secondary,2024-07-30 13:15:00+00:00,2024-07,13,NEW_YORK,Structural Frequency M15,1,LONG,-1.0450198936801274,-1.0,2.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,14.840629850270714,<18,25.065196716686064,25+,2.1796286823413595,1.5+ ATR,2.404079209661972,2024-07-30,0.009399697078356322,0.009793600924180147,0.9597794673406299,0.013365708141940349,0.022992758839950427,0.75-1.0,1.2-1.8%,<0.20
2024,secondary,2024-07-30 16:30:00+00:00,2024-07,16,NEW_YORK,Outcome First M15,1,LONG,1.9670940971807482,2.0,2.0,target,0,-1,False,False,False,False,NEUTRAL_MIX,MIXED,14.00778495041046,<18,20.545764131598634,20-25,1.2359446963877254,1.0-1.5 ATR,3.7380313322296224,2024-07-30,0.009399697078356322,0.009793600924180147,0.9597794673406299,0.013365708141940349,0.022992758839950427,0.75-1.0,1.2-1.8%,<0.20
2024,secondary,2024-07-31 14:00:00+00:00,2024-07,14,NEW_YORK,M15-0591 MTF,1,LONG,-1.0362872442758149,-1.0,3.0,stop,1,0,True,False,False,False,NEUTRAL_MIX,MIXED,18.424826304533042,18-22,20.706727674886746,20-25,1.5153846052405773,1.5+ ATR,3.1741116963744833,2024-07-31,0.009772690235902222,0.009919366542099923,0.985213137797139,0.013994931305855645,0.06894528159968219,0.75-1.0,1.2-1.8%,<0.20
2024,secondary,2024-07-31 19:00:00+00:00,2024-07,19,OTHER,M15-0591 MTF,1,LONG,1.272032042373161,1.2977511882345836,4.0,time_exit,1,1,True,True,True,False,STRONG_ALIGNED,TREND,19.94469987268979,18-22,19.71604776228831,15-20,1.3960545345478688,1.0-1.5 ATR,3.6316632871667522,2024-07-31,0.009772690235902222,0.009919366542099923,0.985213137797139,0.013994931305855645,0.06894528159968219,0.75-1.0,1.2-1.8%,<0.20
2024,secondary,2024-08-01 10:30:00+00:00,2024-08,10,LONDON,Structural Portfolio MTF,1,LONG,2.9582667984223443,3.0,3.0,target,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,29.41538125703756,22-30,32.14326200570017,25+,0.9959493589006585,0.6-1.0 ATR,3.062404702349882,2024-08-01,0.009930742183883118,0.009868113470402366,1.0063465741115154,0.014043301371823412,0.2230197647091739,1.0-1.25,1.2-1.8%,0.20-0.40
2024,secondary,2024-08-01 13:15:00+00:00,2024-08,13,NEW_YORK,M15-0591 MTF,1,LONG,-1.0294936018216998,-1.0,4.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,30.158136160881742,30+,32.449658654092495,25+,1.2813307177184534,1.0-1.5 ATR,3.8319537119523956,2024-08-01,0.009930742183883118,0.009868113470402366,1.0063465741115154,0.014043301371823412,0.2230197647091739,1.0-1.25,1.2-1.8%,0.20-0.40
2024,secondary,2024-08-01 22:00:00+00:00,2024-08,22,OTHER,V1 Legacy M15,1,LONG,-1.0499443404132631,-1.0,2.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,32.53892702222158,30+,18.3476094616099,15-20,1.2935405692917592,1.0-1.5 ATR,3.5793233779556926,2024-08-01,0.009930742183883118,0.009868113470402366,1.0063465741115154,0.014043301371823412,0.2230197647091739,1.0-1.25,1.2-1.8%,0.20-0.40
2024,secondary,2024-08-02 04:45:00+00:00,2024-08,4,ASIA,V1 Legacy M15,1,LONG,-1.0301460779167602,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,34.51916538619241,30+,22.055437416602306,20-25,0.9477813549377351,0.6-1.0 ATR,3.8827520512276754,2024-08-02,0.009938441024918398,0.009454722117521656,1.0511616207630583,0.013521454360236036,0.21629175429900552,1.0-1.25,1.2-1.8%,0.20-0.40
2024,secondary,2024-08-02 16:15:00+00:00,2024-08,16,NEW_YORK,Structural Frequency M15,1,LONG,-0.5678879108975549,-0.559084852630109,2.0,time_exit,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,34.77964709338878,30+,31.573760334185824,25+,0.9165713588685706,0.6-1.0 ATR,10.081048148183717,2024-08-02,0.009938441024918398,0.009454722117521656,1.0511616207630583,0.013521454360236036,0.21629175429900552,1.0-1.25,1.2-1.8%,0.20-0.40
2024,secondary,2024-08-05 20:30:00+00:00,2024-08,20,OTHER,Structural Portfolio MTF,-1,SHORT,-1.0384598186869265,-1.0,3.0,stop,-1,0,True,False,False,False,NEUTRAL_MIX,MIXED,28.20640828571054,22-30,15.017282156169493,15-20,0.37435266230365677,<0.6 ATR,4.888438588198205,2024-08-05,0.009157792033147169,0.009461160460134394,0.9679353892933641,0.013829670802389537,0.07920262123174243,0.75-1.0,1.2-1.8%,<0.20
2024,secondary,2024-08-06 11:15:00+00:00,2024-08,11,LONDON,Structural Frequency M15,-1,SHORT,1.9536853673938555,2.0,2.0,target,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,29.861206385564458,22-30,18.096261810428604,15-20,0.563053067716376,<0.6 ATR,3.7651868386014873,2024-08-06,0.009775342151538562,0.00964066331027185,1.013969872915613,0.015436011558221215,0.012709544920360335,1.0-1.25,1.2-1.8%,<0.20
2024,secondary,2024-08-07 06:00:00+00:00,2024-08,6,OTHER,Structural Portfolio MTF,-1,SHORT,-1.04776060462271,-1.0,4.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,34.434789284746174,30+,19.353889539692506,15-20,1.3739168902354861,1.0-1.5 ATR,3.3699272735529755,2024-08-07,0.009962658277106472,0.00970505033706126,1.0265436995273964,0.016326547734910997,0.05893541608486946,1.0-1.25,1.2-1.8%,<0.20
2024,secondary,2024-08-07 18:45:00+00:00,2024-08,18,OTHER,V1 Legacy M15,-1,SHORT,-1.022955434382443,-1.0,2.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,33.972112544896866,30+,20.96127218404558,20-25,1.2735074619024072,1.0-1.5 ATR,3.9183123376015057,2024-08-07,0.009962658277106472,0.00970505033706126,1.0265436995273964,0.016326547734910997,0.05893541608486946,1.0-1.25,1.2-1.8%,<0.20
2024,secondary,2024-08-08 07:00:00+00:00,2024-08,7,LONDON,M15-0591 MTF,1,LONG,2.9518325073697937,3.0,3.0,target,0,-1,False,False,False,False,NEUTRAL_MIX,MIXED,33.20882370893356,30+,31.801546877358373,25+,0.5807121525166876,<0.6 ATR,3.03076144071083,2024-08-08,0.009857760089292256,0.009628011410191562,1.0238625266747707,0.016308550869535792,0.0953556701002211,1.0-1.25,1.2-1.8%,<0.20
2024,secondary,2024-08-08 13:00:00+00:00,2024-08,13,NEW_YORK,Structural Portfolio MTF,-1,SHORT,-1.0310078599734975,-1.0,3.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,30.162529607246306,30+,40.843637047408194,25+,0.8257944427104983,0.6-1.0 ATR,3.6570844314329793,2024-08-08,0.009857760089292256,0.009628011410191562,1.0238625266747707,0.016308550869535792,0.0953556701002211,1.0-1.25,1.2-1.8%,<0.20
2024,secondary,2024-08-08 15:15:00+00:00,2024-08,15,NEW_YORK,Outcome First M15,-1,SHORT,-1.0201473272903987,-1.0,2.0,stop,1,0,False,False,False,False,NEUTRAL_MIX,MIXED,30.162529607246306,30+,36.92988702731464,25+,0.8754370818506975,0.6-1.0 ATR,5.357323898235232,2024-08-08,0.009857760089292256,0.009628011410191562,1.0238625266747707,0.016308550869535792,0.0953556701002211,1.0-1.25,1.2-1.8%,<0.20
2024,secondary,2024-08-09 07:30:00+00:00,2024-08,7,LONDON,Structural Frequency M15,1,LONG,0.4841422727132057,0.5148884699168099,2.0,time_exit,1,0,True,False,False,False,NEUTRAL_MIX,MIXED,23.999163463538533,22-30,16.135015670808315,15-20,1.515821151833203,1.5+ ATR,2.6520279091885453,2024-08-09,0.009639865994521457,0.009852579391910404,0.9784103848415981,0.016663023348855253,0.11092317811132166,0.75-1.0,1.2-1.8%,<0.20
2024,secondary,2024-08-12 04:45:00+00:00,2024-08,4,ASIA,V1 Legacy M15,1,LONG,1.9588588328268788,2.0,2.0,target,1,1,True,True,True,False,STRONG_ALIGNED,TREND,18.433180780128925,18-22,12.981476236349206,<15,0.8581598916351225,0.6-1.0 ATR,2.1091640586362104,2024-08-12,0.009496183560909243,0.009806056791106941,0.9683998128096993,0.014890195436941067,0.031636850714940386,0.75-1.0,1.2-1.8%,<0.20
2024,secondary,2024-08-12 13:30:00+00:00,2024-08,13,NEW_YORK,V1 Legacy M15,1,LONG,2.949680784899696,3.0,3.0,target,1,1,True,True,True,False,STRONG_ALIGNED,TREND,19.300916730257935,18-22,41.41938093096019,25+,1.1045332015054703,1.0-1.5 ATR,2.3086675860214534,2024-08-12,0.009496183560909243,0.009806056791106941,0.9683998128096993,0.014890195436941067,0.031636850714940386,0.75-1.0,1.2-1.8%,<0.20
2024,secondary,2024-08-12 17:45:00+00:00,2024-08,17,OTHER,V1 Legacy M15,1,LONG,-1.0369353270448676,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,20.706450571038456,18-22,42.95912104312369,25+,1.037124306018988,1.0-1.5 ATR,3.712187611125061,2024-08-12,0.009496183560909243,0.009806056791106941,0.9683998128096993,0.014890195436941067,0.031636850714940386,0.75-1.0,1.2-1.8%,<0.20
2024,secondary,2024-08-13 12:45:00+00:00,2024-08,12,NEW_YORK,V1 Legacy M15,1,LONG,-1.0310219363629958,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,25.884061497833784,22-30,23.60042981300226,20-25,2.7922633705101876,1.5+ ATR,2.850733954421222,2024-08-13,0.009649805532498478,0.010026125178818984,0.9624660933701973,0.015098659076796637,0.2130893351067221,0.75-1.0,1.2-1.8%,0.20-0.40
2024,secondary,2024-08-14 07:45:00+00:00,2024-08,7,LONDON,M15-0591 MTF,1,LONG,-1.052975055525433,-1.0,4.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,28.06305601731468,22-30,19.51625863045181,15-20,0.8765172807499232,0.6-1.0 ATR,2.4414806724277582,2024-08-14,0.009717435216650304,0.009963687922724987,0.9752849840355763,0.015241747761380058,0.1509699776360761,0.75-1.0,1.2-1.8%,<0.20
2024,secondary,2024-08-16 08:30:00+00:00,2024-08,8,LONDON,M15-0591 MTF,1,LONG,3.965836508994077,4.0,4.0,target,1,1,True,True,True,False,STRONG_ALIGNED,TREND,18.566060025403964,18-22,19.510558779534904,15-20,1.186370692693003,1.0-1.5 ATR,2.722589170395028,2024-08-16,0.009657703891844576,0.00985324476677685,0.9801546719318698,0.015587882706008048,0.14344672230042707,0.75-1.0,1.2-1.8%,<0.20
2024,secondary,2024-08-19 08:15:00+00:00,2024-08,8,LONDON,Outcome First M15,1,LONG,-1.046083875051705,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,20.154337158216848,18-22,11.552201889624408,<15,0.8125286307901972,0.6-1.0 ATR,3.052200139197776,2024-08-19,0.00975076281367027,0.009019532894775924,1.081071816847397,0.014930137172131451,0.40103065832309925,1.0-1.25,1.2-1.8%,0.40-0.60
2024,secondary,2024-08-19 14:00:00+00:00,2024-08,14,NEW_YORK,Structural Frequency M15,1,LONG,0.9795027277426378,1.0056912210785012,2.0,time_exit,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,18.921138566884064,18-22,38.61679011832848,25+,1.8950845589539698,1.5+ ATR,4.057866422722715,2024-08-19,0.00975076281367027,0.009019532894775924,1.081071816847397,0.014930137172131451,0.40103065832309925,1.0-1.25,1.2-1.8%,0.40-0.60
2024,secondary,2024-08-20 09:30:00+00:00,2024-08,9,LONDON,M15-0591 MTF,1,LONG,-1.0478666882166343,-1.0,4.0,stop,1,1,True,True,True,False,ALIGNED_WEAK,MIXED,14.245893410736928,<18,36.804145989673,25+,0.6692552877452272,0.6-1.0 ATR,3.6906693831608277,2024-08-20,0.009645712019405122,0.009014011555052891,1.0700798374280012,0.013661227130953964,0.3469393476440453,1.0-1.25,1.2-1.8%,0.20-0.40
2024,secondary,2024-08-21 02:30:00+00:00,2024-08,2,ASIA,Structural Portfolio MTF,1,LONG,-1.0365063443197828,-1.0,4.0,stop,1,1,True,True,True,False,ALIGNED_WEAK,MIXED,12.862601512796719,<18,13.067763355929273,<15,0.9616320955979879,0.6-1.0 ATR,2.55815088874534,2024-08-21,0.009643319495720294,0.009018368137043991,1.069297610075291,0.014316186352607264,0.3455230167873547,1.0-1.25,1.2-1.8%,0.20-0.40
2024,secondary,2024-08-21 09:00:00+00:00,2024-08,9,LONDON,V1 Legacy M15,-1,SHORT,-1.0351522829893722,-1.0,2.0,stop,0,1,False,False,False,False,NEUTRAL_MIX,MIXED,11.939655359934592,<18,15.548525896799367,15-20,0.95570070457293,0.6-1.0 ATR,3.023959264832095,2024-08-21,0.009643319495720294,0.009018368137043991,1.069297610075291,0.014316186352607264,0.3455230167873547,1.0-1.25,1.2-1.8%,0.20-0.40
2024,secondary,2024-08-22 13:30:00+00:00,2024-08,13,NEW_YORK,Structural Portfolio MTF,-1,SHORT,-0.007745901497280263,0.013879367477789046,3.0,time_exit,-1,0,True,False,False,False,NEUTRAL_MIX,MIXED,12.37324821275027,<18,25.216552737577928,25+,2.0391703382147437,1.5+ ATR,3.8790285694940594,2024-08-22,0.009428784531217923,0.00901944527363145,1.0453840835182164,0.012368076785095966,0.4120804989920963,1.0-1.25,1.2-1.8%,0.40-0.60
2024,secondary,2024-08-23 10:15:00+00:00,2024-08,10,LONDON,Structural Portfolio MTF,-1,SHORT,-1.0553857794860415,-1.0,3.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,19.92954003088524,18-22,31.088192795087217,25+,1.2651266825419663,1.0-1.5 ATR,2.2922605617433045,2024-08-23,0.009572449181098052,0.009061618980266323,1.0563729507877315,0.01269677911406251,0.24951420797003834,1.0-1.25,1.2-1.8%,0.20-0.40
2024,secondary,2024-08-23 14:00:00+00:00,2024-08,14,NEW_YORK,Outcome First M15,-1,SHORT,-1.0425119086933732,-1.0,2.0,stop,0,1,False,False,False,False,NEUTRAL_MIX,MIXED,19.661342643795038,18-22,21.186721242663957,20-25,1.5817013443490815,1.5+ ATR,2.8640046467583797,2024-08-23,0.009572449181098052,0.009061618980266323,1.0563729507877315,0.01269677911406251,0.24951420797003834,1.0-1.25,1.2-1.8%,0.20-0.40
2024,secondary,2024-08-26 17:00:00+00:00,2024-08,17,OTHER,Structural Portfolio MTF,1,LONG,-1.0285287825369962,-1.0,4.0,stop,1,1,True,True,True,False,ALIGNED_WEAK,MIXED,14.984766315269445,<18,37.21302241307911,25+,1.169784207239038,1.0-1.5 ATR,3.3339482409366723,2024-08-26,0.009259574485732025,0.008990959694001526,1.0298760978663613,0.011550576038240121,0.22870729457771408,1.0-1.25,0.8-1.2%,0.20-0.40
2024,secondary,2024-08-27 08:45:00+00:00,2024-08,8,LONDON,Structural Portfolio MTF,1,LONG,0.7754291824861045,0.8081022801855484,3.0,time_exit,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,13.14744375365073,<18,26.150444433222713,25+,0.6832537260538546,0.6-1.0 ATR,3.146708050048997,2024-08-27,0.009237203848637155,0.008970857121159217,1.0296902206646137,0.011493394457273227,0.244345101202723,1.0-1.25,0.8-1.2%,0.20-0.40
2024,secondary,2024-08-28 16:30:00+00:00,2024-08,16,NEW_YORK,Structural Portfolio MTF,-1,SHORT,-1.0214641509330629,-1.0,3.0,stop,-1,0,True,False,False,False,NEUTRAL_MIX,MIXED,13.675715695942491,<18,21.817303318578173,20-25,1.969383547821428,1.5+ ATR,4.021562995568505,2024-08-28,0.009241915259898809,0.00897354942019275,1.0299063199119591,0.011989432237333385,0.2690698096934106,1.0-1.25,0.8-1.2%,0.20-0.40
2024,secondary,2024-08-29 10:00:00+00:00,2024-08,10,LONDON,Outcome First M15,1,LONG,-1.032848263580123,-1.0,3.0,stop,1,1,True,True,True,False,ALIGNED_WEAK,MIXED,14.801397759047257,<18,23.82484464605698,20-25,2.0658566025648235,1.5+ ATR,2.9043642199322153,2024-08-29,0.008641143003646221,0.009035199010544158,0.9563865714038982,0.011504237263999934,0.35281541306993225,0.75-1.0,0.8-1.2%,0.20-0.40
2024,secondary,2024-08-29 13:30:00+00:00,2024-08,13,NEW_YORK,Structural Portfolio MTF,1,LONG,1.343994464449482,1.3786741988742917,3.0,time_exit,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,13.781594204115743,<18,31.825470997930132,25+,1.2221563662421076,1.0-1.5 ATR,3.7883859446201646,2024-08-29,0.008641143003646221,0.009035199010544158,0.9563865714038982,0.011504237263999934,0.35281541306993225,0.75-1.0,0.8-1.2%,0.20-0.40
2024,secondary,2024-08-30 15:00:00+00:00,2024-08,15,NEW_YORK,M15-0591 MTF,-1,SHORT,1.7054501810719715,1.734500988448389,3.0,time_exit,0,1,False,False,False,False,NEUTRAL_MIX,MIXED,13.469430897724399,<18,22.37313193161565,20-25,1.2887336660208124,1.0-1.5 ATR,4.531580227924171,2024-08-30,0.008265234041645931,0.008902884840343345,0.9283770586576718,0.011639734937122106,0.47872261169790065,0.75-1.0,0.8-1.2%,0.40-0.60
2024,secondary,2024-09-02 09:30:00+00:00,2024-09,9,LONDON,Structural Portfolio MTF,-1,SHORT,1.0237002896420224,1.0619702387575984,3.0,time_exit,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,20.941753826908958,18-22,25.700545333273297,25+,0.6622450105009937,0.6-1.0 ATR,3.050230606451584,2024-09-02,0.007833368995879324,0.008646129297806247,0.9059972070816542,0.010457096282225721,0.3037186724679209,0.75-1.0,0.8-1.2%,0.20-0.40
2024,secondary,2024-09-03 11:15:00+00:00,2024-09,11,LONDON,Outcome First M15,1,LONG,-1.0357438055650858,-1.0,2.0,stop,-1,0,False,False,False,False,NEUTRAL_MIX,MIXED,24.758989408810397,22-30,28.32132642162249,25+,1.1373343649630916,1.0-1.5 ATR,2.523444369935157,2024-09-03,0.007877315196969726,0.008644592473197668,0.9112419378233427,0.009287742376922871,0.2575929873204191,0.75-1.0,0.8-1.2%,0.20-0.40
2024,secondary,2024-09-04 07:30:00+00:00,2024-09,7,LONDON,M15-0591 MTF,-1,SHORT,-1.0531842608332949,-1.0,4.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,30.95970484904656,30+,33.80596405157286,25+,1.9056622091559994,1.5+ ATR,2.5555420979653944,2024-09-04,0.007881934369519514,0.008618418748554891,0.9145453011135172,0.010019573867282744,0.2547020285707738,0.75-1.0,0.8-1.2%,0.20-0.40
2024,secondary,2024-09-06 03:00:00+00:00,2024-09,3,ASIA,Structural Portfolio MTF,1,LONG,-1.0512104058995695,-1.0,4.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,26.784931506146393,22-30,16.733743461044654,15-20,0.8238818986144048,0.6-1.0 ATR,1.6628596917882785,2024-09-06,0.006732897639088489,0.008428223570715253,0.7988513335695849,0.009976174774318686,0.2366093050839406,0.75-1.0,0.8-1.2%,0.20-0.40
2024,secondary,2024-09-06 17:30:00+00:00,2024-09,17,OTHER,Structural Portfolio MTF,1,LONG,-0.08389207041137582,-0.06062199225730167,2.0,time_exit,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,22.65869042962501,22-30,29.221735209755366,25+,0.8853949522006205,0.6-1.0 ATR,6.8218143609106185,2024-09-06,0.006732897639088489,0.008428223570715253,0.7988513335695849,0.009976174774318686,0.2366093050839406,0.75-1.0,0.8-1.2%,0.20-0.40
2024,secondary,2024-09-09 10:45:00+00:00,2024-09,10,LONDON,Outcome First M15,-1,SHORT,-1.0508581232689855,-1.0,2.0,stop,-1,0,True,False,False,False,NEUTRAL_MIX,MIXED,25.278144973787608,22-30,15.359232902124257,15-20,0.7100603326612644,0.6-1.0 ATR,2.746245509436265,2024-09-09,0.006828205168308638,0.00850541923536043,0.8028064201610496,0.009397991837584739,0.18084614322179177,0.75-1.0,0.8-1.2%,<0.20
2024,secondary,2024-09-09 18:15:00+00:00,2024-09,18,OTHER,Structural Portfolio MTF,-1,SHORT,-1.039778552955265,-1.0,3.0,stop,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,25.844503486022028,22-30,21.87636279711139,20-25,0.38901621081254856,<0.6 ATR,3.058998486244236,2024-09-09,0.006828205168308638,0.00850541923536043,0.8028064201610496,0.009397991837584739,0.18084614322179177,0.75-1.0,0.8-1.2%,<0.20
2024,secondary,2024-09-10 09:45:00+00:00,2024-09,9,LONDON,Structural Frequency M15,1,LONG,1.9292035726182033,2.0,2.0,target,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,24.86883017989322,22-30,15.07169443304223,15-20,0.8155992563116904,0.6-1.0 ATR,2.05983512981314,2024-09-10,0.005113915309259411,0.008509060830203207,0.6009964450021782,0.00908437066511953,0.0009491491680120694,<0.75,0.8-1.2%,<0.20
2024,secondary,2024-09-10 13:30:00+00:00,2024-09,13,NEW_YORK,M15-0591 MTF,1,LONG,-1.0427354848886077,-1.0,4.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,24.52423978510182,22-30,25.955444343376456,25+,1.0759330334198358,1.0-1.5 ATR,2.4536843074783894,2024-09-10,0.005113915309259411,0.008509060830203207,0.6009964450021782,0.00908437066511953,0.0009491491680120694,<0.75,0.8-1.2%,<0.20
2024,secondary,2024-09-10 15:15:00+00:00,2024-09,15,NEW_YORK,Structural Frequency M15,1,LONG,1.4788560801638166,1.5060876200395812,3.0,time_exit,1,1,True,True,True,False,STRONG_ALIGNED,TREND,24.52423978510182,22-30,20.051885648795288,20-25,0.9019132492349751,0.6-1.0 ATR,3.4593127472590144,2024-09-10,0.005113915309259411,0.008509060830203207,0.6009964450021782,0.00908437066511953,0.0009491491680120694,<0.75,0.8-1.2%,<0.20
2024,secondary,2024-09-11 15:15:00+00:00,2024-09,15,NEW_YORK,Structural Frequency M15,1,LONG,0.39261614761894803,0.4117091997373211,3.0,time_exit,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,19.08314268053712,18-22,35.36897614344692,25+,1.1431360147188054,1.0-1.5 ATR,4.846317436130049,2024-09-11,0.005220629474848647,0.008516393445591831,0.6130094280168439,0.00941163190918999,0.06504587719961039,<0.75,0.8-1.2%,<0.20
2024,secondary,2024-09-12 08:30:00+00:00,2024-09,8,LONDON,Outcome First M15,1,LONG,-1.0531756620092627,-1.0,3.0,stop,1,1,True,True,True,False,ALIGNED_WEAK,MIXED,16.583148339974176,<18,20.746068980489486,20-25,1.3953165331964728,1.0-1.5 ATR,1.8705433053391347,2024-09-12,0.00525306294879213,0.0084091519782315,0.6246840302554365,0.009721310673593024,0.04465381392428628,<0.75,0.8-1.2%,<0.20
2024,secondary,2024-09-12 12:00:00+00:00,2024-09,12,OTHER,Structural Frequency M15,1,LONG,2.9626250851178186,3.0,3.0,target,1,1,True,True,True,False,ALIGNED_WEAK,MIXED,15.506483241334827,<18,18.96304764855716,15-20,0.8488094066661721,0.6-1.0 ATR,2.3091167282160954,2024-09-12,0.00525306294879213,0.0084091519782315,0.6246840302554365,0.009721310673593024,0.04465381392428628,<0.75,0.8-1.2%,<0.20
2024,secondary,2024-09-12 15:00:00+00:00,2024-09,15,NEW_YORK,V1 Legacy M15,1,LONG,0.9828883184027482,0.9983272589886977,3.0,time_exit,1,1,True,True,True,False,ALIGNED_WEAK,MIXED,15.506483241334827,<18,47.70676792109986,25+,0.9459834175863325,0.6-1.0 ATR,5.676632275121052,2024-09-12,0.00525306294879213,0.0084091519782315,0.6246840302554365,0.009721310673593024,0.04465381392428628,<0.75,0.8-1.2%,<0.20
2024,secondary,2024-09-13 12:45:00+00:00,2024-09,12,NEW_YORK,V1 Legacy M15,1,LONG,1.967677851983709,2.0,2.0,target,1,1,True,True,True,False,STRONG_ALIGNED,TREND,26.738806712496906,22-30,18.891848943133162,15-20,1.0696746680163713,1.0-1.5 ATR,2.851334233852775,2024-09-13,0.006637588878991733,0.00870011807613388,0.7629308959840365,0.010204320943189802,0.19353132498021733,0.75-1.0,0.8-1.2%,<0.20
2024,secondary,2024-09-16 05:45:00+00:00,2024-09,5,ASIA,V1 Legacy M15,1,LONG,-1.0606729743301184,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,36.80780002314569,30+,31.553737669624642,25+,1.1443428134317493,1.0-1.5 ATR,1.8700689818484242,2024-09-16,0.006272568273380211,0.008559373882326882,0.7328302700191198,0.009432582748003055,0.39346509389300527,<0.75,0.8-1.2%,0.20-0.40
2024,secondary,2024-09-16 08:30:00+00:00,2024-09,8,LONDON,Outcome First M15,1,LONG,-1.0338705432914856,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,38.67034473663561,30+,28.129414837561107,25+,1.6427701291195118,1.5+ ATR,2.5749189889806456,2024-09-16,0.006272568273380211,0.008559373882326882,0.7328302700191198,0.009432582748003055,0.39346509389300527,<0.75,0.8-1.2%,0.20-0.40
2024,secondary,2024-09-16 12:00:00+00:00,2024-09,12,OTHER,Outcome First M15,1,LONG,-1.0322849166287236,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,39.628375060723435,30+,23.259633318863028,20-25,1.1726391067144202,1.0-1.5 ATR,2.7033040104572277,2024-09-16,0.006272568273380211,0.008559373882326882,0.7328302700191198,0.009432582748003055,0.39346509389300527,<0.75,0.8-1.2%,0.20-0.40
2024,secondary,2024-09-17 06:00:00+00:00,2024-09,6,OTHER,Structural Portfolio MTF,1,LONG,-1.0516134873633167,-1.0,3.0,stop,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,41.96434357305184,30+,23.810909380801284,20-25,0.7815550406261773,0.6-1.0 ATR,2.072790674732206,2024-09-17,0.005983423792764374,0.008424207214964136,0.7102655051190887,0.00891032446420276,0.3355940715398611,<0.75,0.8-1.2%,0.20-0.40
2024,secondary,2024-09-17 11:30:00+00:00,2024-09,11,LONDON,Structural Frequency M15,1,LONG,-1.0396486962173255,-1.0,2.0,stop,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,41.2911418379385,30+,30.50626493808823,25+,0.8710337634986529,0.6-1.0 ATR,2.766827304511924,2024-09-17,0.005983423792764374,0.008424207214964136,0.7102655051190887,0.00891032446420276,0.3355940715398611,<0.75,0.8-1.2%,0.20-0.40
2024,secondary,2024-09-17 14:15:00+00:00,2024-09,14,NEW_YORK,Structural Frequency M15,1,LONG,-1.031436577912538,-1.0,2.0,stop,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,39.80770758496278,30+,24.975508569266676,20-25,1.7537596159466826,1.5+ ATR,4.190996264919902,2024-09-17,0.005983423792764374,0.008424207214964136,0.7102655051190887,0.00891032446420276,0.3355940715398611,<0.75,0.8-1.2%,0.20-0.40
