signal_i,signal_time,entry_i,entry_time,direction,entry,stop,risk,target,target_r,impulse_i,impulse_time,broken_level,risk_atr,exit_time,gross_r,net_r,reason,pnl_rm,balance_rm
15635,2026-06-01 14:30:00+00:00,15636,2026-06-01 14:30:00+00:00,-1,4455.965,4470.8005618788,14.835561878800036,4411.4583143636,3.0,15633,2026-06-01 13:45:00+00:00,4458.725,1.2065013680778776,2026-06-01 15:45:00+00:00,-1.0,-1.0300357009488637,stop,-3.832442928369138,70.58134534787627
15722,2026-06-02 13:15:00+00:00,15723,2026-06-02 13:15:00+00:00,-1,4513.885,4526.737265313264,12.85226531326407,4475.328204060208,3.0,15721,2026-06-02 12:45:00+00:00,4521.075,1.8096146981328356,2026-06-02 23:15:00+00:00,3.0,2.9648786817733876,target,10.463256307640181,81.04460165551644
15799,2026-06-03 09:30:00+00:00,15800,2026-06-03 09:30:00+00:00,-1,4439.715,4459.881672203885,20.166672203884445,4379.214983388347,3.0,15797,2026-06-03 08:45:00+00:00,4450.485,2.1867366470130167,2026-06-03 10:15:00+00:00,-1.0,-1.0220151096577295,stop,-4.141440372406482,76.90316128310997
15900,2026-06-04 11:45:00+00:00,15901,2026-06-04 11:45:00+00:00,1,4491.305,4472.238936356058,19.06606364394247,4548.503190931828,3.0,15899,2026-06-04 11:15:00+00:00,4478.615,2.320263657754715,2026-06-04 14:45:00+00:00,-1.0,-1.0235565404788047,stop,-3.9357366857411797,72.96742459736879
15943,2026-06-04 23:30:00+00:00,15944,2026-06-04 23:30:00+00:00,-1,4469.095,4476.5894182093525,7.494418209352261,4446.6117453719435,3.0,15941,2026-06-04 22:45:00+00:00,4471.748,1.295084392964695,2026-06-05 01:45:00+00:00,3.0,2.9403676859876455,target,10.727552870792165,83.69497746816096
15956,2026-06-05 02:45:00+00:00,15957,2026-06-05 02:45:00+00:00,-1,4442.675,4460.506087906169,17.83108790616916,4389.181736281493,3.0,15952,2026-06-05 01:30:00+00:00,4449.015,2.0552832628839655,2026-06-05 07:15:00+00:00,-1.0,-1.0249153333962475,stop,-4.289013286768581,79.40596418139238
16003,2026-06-05 14:30:00+00:00,16004,2026-06-05 14:30:00+00:00,-1,4360.945,4392.669353394533,31.724353394532955,4265.771939816401,3.0,16001,2026-06-05 13:45:00+00:00,4385.775,2.2601684537824607,2026-06-08 01:45:00+00:00,1.1045142375080967,1.0907678738052151,time_exit,4.330673735879522,83.7366379172719
16083,2026-06-08 11:30:00+00:00,16084,2026-06-08 11:30:00+00:00,1,4325.115,4295.54402267853,29.5709773214694,4413.827931964408,3.0,16082,2026-06-08 11:00:00+00:00,4316.805,2.462576770435932,2026-06-08 22:45:00+00:00,0.07067740701565328,0.05605119107094103,time_exit,0.23467691457696066,83.97131483184887
16128,2026-06-08 23:45:00+00:00,16129,2026-06-08 23:45:00+00:00,-1,4319.475,4328.877440573877,9.402440573876447,4291.267678278371,3.0,16127,2026-06-08 23:15:00+00:00,4322.628,1.4995109355303573,2026-06-09 01:30:00+00:00,-1.0,-1.0459399340635147,stop,-4.391447574922532,79.57986725692633
16136,2026-06-09 01:45:00+00:00,16137,2026-06-09 01:45:00+00:00,1,4335.495,4321.237070137656,14.257929862344099,4378.268789587032,3.0,16135,2026-06-09 01:15:00+00:00,4332.375,1.9054401186908114,2026-06-09 08:15:00+00:00,-1.0,-1.0304076050440552,stop,-4.099985021496664,75.47988223542967
16190,2026-06-09 15:15:00+00:00,16191,2026-06-09 15:15:00+00:00,-1,4294.695,4322.183648637094,27.48864863709423,4212.229054088717,3.0,16188,2026-06-09 14:30:00+00:00,4305.395,2.1908417111302687,2026-06-10 00:00:00+00:00,3.0,2.984376478244898,target,11.263019256205563,86.74290149163524
16226,2026-06-10 01:15:00+00:00,16227,2026-06-10 01:15:00+00:00,-1,4203.045,4222.081414012819,19.036414012818568,4145.935757961544,3.0,16224,2026-06-10 00:30:00+00:00,4210.115,1.6358828116651745,2026-06-10 11:30:00+00:00,1.924206942301976,1.902127967778887,time_exit,8.249804946676415,94.99270643831166
16282,2026-06-10 15:15:00+00:00,16283,2026-06-10 15:15:00+00:00,-1,4123.115,4153.6846818612485,30.569681861248682,4031.4059544162537,3.0,16281,2026-06-10 14:45:00+00:00,4130.345,1.747103640343467,2026-06-10 23:15:00+00:00,3.0,2.986512404614761,target,14.184844806297312,109.17755124460896
16534,2026-06-15 09:15:00+00:00,16535,2026-06-15 09:15:00+00:00,1,4339.965,4326.626560690018,13.338439309982277,4379.980317929947,3.0,16532,2026-06-15 08:30:00+00:00,4332.805,1.4841935956731636,2026-06-15 12:30:00+00:00,-1.0,-1.0325372774066006,stop,-5.636494575801408,103.54105666880756
16622,2026-06-16 08:15:00+00:00,16623,2026-06-16 08:15:00+00:00,1,4337.655,4325.572952335903,12.082047664096535,4373.901142992289,3.0,16621,2026-06-16 07:45:00+00:00,4332.845,1.7854194818777478,2026-06-16 14:30:00+00:00,-1.0,-1.035901654426426,stop,-5.362917595213903,98.17813907359366
16649,2026-06-16 15:00:00+00:00,16650,2026-06-16 15:00:00+00:00,-1,4323.895,4336.1376609236295,12.242660923629046,4287.167017229113,3.0,16647,2026-06-16 14:15:00+00:00,4331.235,1.5104125961519375,2026-06-16 16:00:00+00:00,-1.0,-1.035318261503548,stop,-5.082281013166328,93.09585806042733
16700,2026-06-17 04:45:00+00:00,16701,2026-06-17 04:45:00+00:00,-1,4322.995,4334.662396339179,11.667396339179504,4287.992810982461,3.0,16699,2026-06-17 04:15:00+00:00,4328.435,2.0075923575250667,2026-06-17 09:45:00+00:00,-1.0,-1.0370519255052923,stop,-4.827261942906678,88.26859611752066
16738,2026-06-17 14:15:00+00:00,16739,2026-06-17 14:15:00+00:00,1,4342.165,4331.7254638248405,10.439536175159446,4373.483608525478,3.0,16736,2026-06-17 13:30:00+00:00,4338.135,1.671359412041637,2026-06-17 15:00:00+00:00,-1.0,-1.0415934666746216,stop,-4.59699965142752,83.67159646609313
16780,2026-06-18 01:45:00+00:00,16781,2026-06-18 01:45:00+00:00,1,4322.305,4304.777320908084,17.52767909191607,4374.8880372757485,3.0,16778,2026-06-18 01:00:00+00:00,4315.015,1.126168569393542,2026-06-18 06:00:00+00:00,-1.0,-1.0246598821060884,stop,-4.28674640852876,79.38485005756438
16811,2026-06-18 09:30:00+00:00,16812,2026-06-18 09:30:00+00:00,-1,4266.115,4282.79419064217,16.679190642170397,4216.077428073489,3.0,16809,2026-06-18 08:45:00+00:00,4280.925,1.6552417850909154,2026-06-18 16:45:00+00:00,3.0,2.9744225298965414,target,11.806204327183913,91.1910543847483
16864,2026-06-18 23:45:00+00:00,16865,2026-06-18 23:45:00+00:00,-1,4194.555,4208.792117671254,14.237117671254055,4151.843646986238,3.0,16862,2026-06-18 23:00:00+00:00,4201.145,1.7185632747019275,2026-06-19 04:00:00+00:00,3.0,2.9705378918903707,target,13.544324122566518,104.73537850731482
16884,2026-06-19 04:45:00+00:00,16885,2026-06-19 04:45:00+00:00,-1,4135.085,4156.09826189269,21.013261892690025,4072.04521432193,3.0,16882,2026-06-19 04:00:00+00:00,4145.345,2.4404184892144896,2026-06-19 07:15:00+00:00,-1.0,-1.019678453640929,stop,-5.339820439891808,99.39555806742301
17055,2026-06-23 05:30:00+00:00,17056,2026-06-23 05:30:00+00:00,-1,4124.995,4141.213300991524,16.218300991524302,4076.340097025427,3.0,17053,2026-06-23 04:45:00+00:00,4130.488,1.624129607460345,2026-06-23 14:15:00+00:00,-1.0,-1.0254341993169058,stop,-5.096180225126247,94.29937784229676
17120,2026-06-23 22:45:00+00:00,17121,2026-06-23 22:45:00+00:00,-1,4103.795,4115.66210033441,11.86710033440977,4068.1936989967708,3.0,17119,2026-06-23 22:15:00+00:00,4107.185,1.7217403752422145,2026-06-24 02:45:00+00:00,3.0,2.9654187216391805,target,13.981857024623688,108.28123486692046
17138,2026-06-24 03:15:00+00:00,17139,2026-06-24 03:15:00+00:00,-1,4057.555,4078.211409701212,20.656409701211942,3995.585770896364,3.0,17136,2026-06-24 02:30:00+00:00,4068.255,1.7019724340501812,2026-06-24 05:45:00+00:00,-1.0,-1.0196430795994618,stop,-5.5204105891269695,102.76082427779349
17174,2026-06-24 12:15:00+00:00,17175,2026-06-24 12:15:00+00:00,-1,4037.985,4059.5902138200986,21.60521382009847,3973.1693585397047,3.0,17170,2026-06-24 11:00:00+00:00,4054.515,2.2638791227555535,2026-06-24 13:15:00+00:00,3.0,2.9813101363697516,target,15.318094352054832,118.07891862984832
17311,2026-06-26 00:30:00+00:00,17312,2026-06-26 00:30:00+00:00,-1,4015.215,4025.1584678085474,9.943467808547211,3985.3845965743585,3.0,17309,2026-06-25 23:45:00+00:00,4019.515,1.101293575694713,2026-06-26 01:15:00+00:00,-1.0,-1.040380429416673,stop,-6.142349803458899,111.93656882638942
17320,2026-06-26 02:45:00+00:00,17321,2026-06-26 02:45:00+00:00,-1,3992.005,4017.609569754594,25.60456975459374,3915.191290736219,3.0,17319,2026-06-26 02:15:00+00:00,4011.275,2.6612063570220275,2026-06-26 05:30:00+00:00,-1.0,-1.0155909864460182,stop,-5.684088517688772,106.25248030870064
17343,2026-06-26 08:30:00+00:00,17344,2026-06-26 08:30:00+00:00,1,4035.435,4024.553738395384,10.881261604616157,4068.0787848138484,3.0,17339,2026-06-26 07:15:00+00:00,4033.765,1.1244248387813611,2026-06-26 14:00:00+00:00,3.0,2.9629139051459985,target,15.740847568145027,121.99332787684567
17366,2026-06-26 14:15:00+00:00,17367,2026-06-26 14:15:00+00:00,1,4082.115,4056.7455536078787,25.369446392121063,4158.223339176363,3.0,17365,2026-06-26 13:45:00+00:00,4065.745,2.085950935566512,2026-06-28 22:30:00+00:00,-1.0,-1.0160906743367792,stop,-6.197814139348597,115.79551373749707
17399,2026-06-28 23:30:00+00:00,17400,2026-06-28 23:30:00+00:00,-1,4056.675,4071.4472130110803,14.772213011080112,4012.35836096676,3.0,17395,2026-06-28 22:15:00+00:00,4064.228,1.516118572518634,2026-06-29 01:00:00+00:00,-1.0,-1.0274615252092374,stop,-5.948771757855798,109.84674197964128
17460,2026-06-29 14:45:00+00:00,17461,2026-06-29 14:45:00+00:00,-1,4020.715,4036.5372614993694,15.822261499369233,3973.2482155018924,3.0,17458,2026-06-29 14:00:00+00:00,4024.168,1.446869683242763,2026-06-30 01:15:00+00:00,3.0,2.974588240750791,target,16.337441348871362,126.18418332851265
17575,2026-06-30 20:30:00+00:00,17576,2026-06-30 20:30:00+00:00,-1,4012.635,4023.1511374205666,10.516137420566338,3981.086587738301,3.0,17573,2026-06-30 19:45:00+00:00,4020.345,1.6052365113956757,2026-07-01 01:15:00+00:00,3.0,2.9618430718473445,target,18.68688745841352,144.87107078692617
17614,2026-07-01 07:15:00+00:00,17615,2026-07-01 07:15:00+00:00,-1,3961.265,3978.1140676929417,16.849067692941844,3910.7177969211743,3.0,17610,2026-07-01 06:00:00+00:00,3969.595,2.224133734870614,2026-07-01 08:00:00+00:00,-1.0,-1.0235102919175723,stop,-7.413851597576904,137.45721918934927
17632,2026-07-01 11:45:00+00:00,17633,2026-07-01 11:45:00+00:00,1,4029.055,4013.7770877398398,15.277912260160065,4074.88873678048,3.0,17631,2026-07-01 11:15:00+00:00,4019.125,1.7167603927912216,2026-07-01 13:15:00+00:00,-1.0,-1.0263717642266248,stop,-7.054110428252914,130.40310876109635
17771,2026-07-03 00:30:00+00:00,17772,2026-07-03 00:30:00+00:00,1,4136.865,4121.672056208339,15.192943791660582,4182.4438313749815,3.0,17770,2026-07-03 00:00:00+00:00,4131.905,1.913180264097064,2026-07-03 01:30:00+00:00,3.0,2.9727711425992984,target,19.38292993151125,149.7860386926076
17824,2026-07-03 13:45:00+00:00,17825,2026-07-03 13:45:00+00:00,-1,4166.735,4179.775701868512,13.04070186851277,4127.612894394461,3.0,17822,2026-07-03 13:00:00+00:00,4168.265,1.9543906237280502,2026-07-05 22:15:00+00:00,-1.0,-1.0319517694830578,stop,-7.728598383634709,142.0574403089729
17984,2026-07-07 11:45:00+00:00,17985,2026-07-07 11:45:00+00:00,1,4147.995,4131.982848080883,16.01215191911706,4196.031455757351,3.0,17983,2026-07-07 11:15:00+00:00,4139.045,2.178148897773364,2026-07-07 19:00:00+00:00,-1.0,-1.025905293810307,stop,-7.286874001905851,134.77056630706704
18018,2026-07-07 20:15:00+00:00,18019,2026-07-07 20:15:00+00:00,-1,4112.775,4128.586719033077,15.81171903307768,4065.3398429007666,3.0,18014,2026-07-07 19:00:00+00:00,4124.805,1.7067318517685477,2026-07-08 03:15:00+00:00,-1.0,-1.0260109289280703,stop,-6.913803696443798,127.85676261062325
18043,2026-07-08 03:30:00+00:00,18044,2026-07-08 03:30:00+00:00,1,4129.485,4112.9619039675445,16.523096032455214,4179.054288097365,3.0,18042,2026-07-08 03:00:00+00:00,4126.305,1.6079619686612987,2026-07-08 08:30:00+00:00,-1.0,-1.024992198749488,stop,-6.552609211662704,121.30415339896055
18090,2026-07-08 15:15:00+00:00,18091,2026-07-08 15:15:00+00:00,-1,4033.655,4062.78781704086,29.132817040859663,3946.256548877421,3.0,18088,2026-07-08 14:30:00+00:00,4040.405,2.154240408426276,2026-07-08 17:00:00+00:00,-1.0,-1.0138457430819088,stop,-6.149184977084551,115.154968421876
18148,2026-07-09 06:45:00+00:00,18149,2026-07-09 06:45:00+00:00,1,4102.615,4090.108792101634,12.506207898365574,4140.1336236950965,3.0,18147,2026-07-09 06:15:00+00:00,4099.475,1.3208365739779535,2026-07-09 17:00:00+00:00,2.011001272678937,1.9781966445027481,time_exit,11.389958606498753,126.54492702837476
18246,2026-07-10 08:15:00+00:00,18247,2026-07-10 08:15:00+00:00,-1,4107.185,4115.101607647201,7.9166076472001805,4083.4351770584,3.0,18244,2026-07-10 07:30:00+00:00,4107.955,1.28968647186013,2026-07-10 12:15:00+00:00,-1.0,-1.0518806183536527,stop,-6.655507804606235,119.88941922376853
18340,2026-07-13 08:45:00+00:00,18341,2026-07-13 08:45:00+00:00,1,4075.355,4061.664443469395,13.690556530605136,4116.426669591816,3.0,18338,2026-07-13 08:00:00+00:00,4072.965,1.4531487273733885,2026-07-13 10:45:00+00:00,-1.0,-1.0297676357486971,stop,-6.172912189267226,113.7165070345013
18362,2026-07-13 14:15:00+00:00,18363,2026-07-13 14:15:00+00:00,-1,4035.875,4059.1657350290984,23.290735029098414,3966.0027949127048,3.0,18361,2026-07-13 13:45:00+00:00,4046.275,2.6102519554673633,2026-07-14 01:30:00+00:00,1.6435720020074447,1.6262437597044097,time_exit,9.246537997012018,122.96304503151332
18406,2026-07-14 02:15:00+00:00,18407,2026-07-14 02:15:00+00:00,1,4016.465,3997.4363933585296,19.02860664147056,4073.550819924412,3.0,18405,2026-07-14 01:45:00+00:00,4007.075,2.1368319345589972,2026-07-14 12:30:00+00:00,0.6926413608905873,0.6715338511518206,time_exit,4.128692358968345,127.09173739048167
18475,2026-07-14 19:30:00+00:00,18476,2026-07-14 19:30:00+00:00,-1,4051.415,4060.5501968680665,9.135196868066487,4024.0094093958005,3.0,18472,2026-07-14 18:30:00+00:00,4054.255,0.8664450978629319,2026-07-15 01:15:00+00:00,-1.0,-1.0443495094688364,stop,-6.636409680064586,120.45532771041708
18497,2026-07-15 02:00:00+00:00,18498,2026-07-15 02:00:00+00:00,-1,4036.485,4055.3271175912564,18.842117591256283,3979.9586472262313,3.0,18496,2026-07-15 01:30:00+00:00,4043.635,2.425717669272474,2026-07-15 12:15:00+00:00,-0.06156420552953955,-0.08298687726720633,time_exit,-0.499810574844275,119.9555171355728
18589,2026-07-16 02:00:00+00:00,18590,2026-07-16 02:00:00+00:00,-1,4038.665,4046.572552244166,7.907552244166254,4014.942343267501,3.0,18587,2026-07-16 01:15:00+00:00,4040.355,1.0691272266359162,2026-07-16 12:15:00+00:00,0.8978758256371797,0.8468023091393343,time_exit,5.078930445220302,125.03444758079311
18636,2026-07-16 13:45:00+00:00,18637,2026-07-16 13:45:00+00:00,-1,3986.135,4009.976767320735,23.84176732073456,3914.6096980377965,3.0,18633,2026-07-16 12:45:00+00:00,4000.335,2.3610242903344414,2026-07-16 15:30:00+00:00,-1.0,-1.016719125500958,stop,-6.356245710091968,118.67820187070114
18678,2026-07-17 01:15:00+00:00,18679,2026-07-17 01:15:00+00:00,1,3991.865,3980.710932753508,11.15406724649165,4025.3272017394747,3.0,18677,2026-07-17 00:45:00+00:00,3990.725,1.6441984066385762,2026-07-17 02:00:00+00:00,-1.0,-1.0357884250810445,stop,-6.146275390355191,112.53192648034596
18862,2026-07-21 01:15:00+00:00,18863,2026-07-21 01:15:00+00:00,1,4028.705,4012.895586906287,15.80941309371292,4076.1332392811387,3.0,18860,2026-07-21 00:30:00+00:00,4018.435,2.3438335578966614,2026-07-21 06:45:00+00:00,3.0,2.974517048949767,target,16.73640669334754,129.2683331736935
18909,2026-07-21 13:00:00+00:00,18910,2026-07-21 13:00:00+00:00,-1,4053.715,4064.364674918685,10.649674918684923,4021.7659752439454,3.0,18908,2026-07-21 12:30:00+00:00,4054.185,1.5981006286200716,2026-07-21 14:15:00+00:00,-1.0,-1.0380642135178018,stop,-6.709441530435366,122.55889164325812
18935,2026-07-21 19:30:00+00:00,18936,2026-07-21 19:30:00+00:00,1,4083.855,4070.1496206733004,13.705379326699585,4124.971137980099,3.0,18931,2026-07-21 18:15:00+00:00,4083.305,2.0170311723017758,2026-07-22 02:30:00+00:00,3.0,2.9702025394361455,target,18.201236559464235,140.76012820272234
19008,2026-07-22 14:45:00+00:00,19009,2026-07-22 14:45:00+00:00,1,4150.685,4141.402314388723,9.282685611276975,4178.533056833831,3.0,19005,2026-07-22 13:45:00+00:00,4146.645,1.0384424491601154,2026-07-22 17:45:00+00:00,-1.0,-1.044714268842172,stop,-7.352705720871874,133.40742248185046
19147,2026-07-24 03:30:00+00:00,19148,2026-07-24 03:30:00+00:00,-1,4030.135,4042.57526730704,12.440267307039903,3992.8141980788805,3.0,19145,2026-07-24 02:45:00+00:00,4039.475,1.8866343441252313,2026-07-24 07:15:00+00:00,-1.0,-1.0323958874880395,stop,-6.886463716532091,126.52095876531837
19191,2026-07-24 14:30:00+00:00,19192,2026-07-24 14:30:00+00:00,1,4065.955,4047.0684391485815,18.88656085141838,4122.614682554255,3.0,19189,2026-07-24 13:45:00+00:00,4063.745,2.4460210019673236,2026-07-27 01:45:00+00:00,1.9357679933165146,1.9142396958568177,time_exit,12.109572081321803,138.63053084664017
19283,2026-07-27 14:30:00+00:00,19284,2026-07-27 14:30:00+00:00,-1,4068.115,4090.4005883773752,22.28558837737546,4001.2582348678734,3.0,19281,2026-07-27 13:45:00+00:00,4075.375,2.6861207563877474,2026-07-27 16:45:00+00:00,-1.0,-1.018254465312345,stop,-7.058057853160608,131.57247299347955
19420,2026-07-29 02:45:00+00:00,19421,2026-07-29 02:45:00+00:00,1,4034.535,4025.087357847559,9.447642152440949,4062.8779264573227,3.0,19419,2026-07-29 02:15:00+00:00,4030.445,1.2772230962390212,2026-07-29 03:45:00+00:00,-1.0,-1.0427041470760787,stop,-6.859558161567826,124.71291483191172
19435,2026-07-29 06:30:00+00:00,19436,2026-07-29 06:30:00+00:00,1,4040.885,4028.7643609649595,12.120639035040767,4077.2469171051225,3.0,19432,2026-07-29 05:30:00+00:00,4037.835,1.9906911818966886,2026-07-29 10:45:00+00:00,-1.0,-1.0333388774990973,stop,-6.443535171102409,118.2693796608093
19462,2026-07-29 13:15:00+00:00,19463,2026-07-29 13:15:00+00:00,-1,4015.495,4028.0696016418956,12.574601641895697,3977.771195074313,3.0,19459,2026-07-29 12:15:00+00:00,4024.695,2.2368048094097754,2026-07-29 17:00:00+00:00,-1.0,-1.0319333774091204,stop,-6.102306019873025,112.16707364093628
19526,2026-07-30 06:15:00+00:00,19527,2026-07-30 06:15:00+00:00,-1,4032.215,4052.4878736117107,20.272873611710565,3971.3963791648684,3.0,19524,2026-07-30 05:30:00+00:00,4037.235,1.9893673476211107,2026-07-30 08:15:00+00:00,-1.0,-1.0198897062016448,stop,-5.719902189057638,106.44717145187865
19538,2026-07-30 09:15:00+00:00,19539,2026-07-30 09:15:00+00:00,1,4065.705,4050.70255420281,15.002445797189921,4110.712337391569,3.0,19535,2026-07-30 08:15:00+00:00,4063.765,1.3929353939459965,2026-07-30 14:00:00+00:00,3.0,2.9728997187861093,target,15.82283830374334,122.27000975562198
19560,2026-07-30 14:45:00+00:00,19561,2026-07-30 14:45:00+00:00,1,4110.475,4083.950830591243,26.52416940875719,4190.047508226272,3.0,19557,2026-07-30 13:45:00+00:00,4098.285,2.2507206769869033,2026-07-30 15:15:00+00:00,-1.0,-1.0154970922431332,stop,-6.208241968768683,116.0617677868533
19596,2026-07-31 00:45:00+00:00,19597,2026-07-31 00:45:00+00:00,-1,4092.685,4104.3736795298455,11.688679529845558,4057.6189614104633,3.0,19595,2026-07-31 00:15:00+00:00,4098.535,1.7784683011310736,2026-07-31 08:45:00+00:00,3.0,2.964985908035635,target,17.206075297486215,133.26784308433952
19644,2026-07-31 12:45:00+00:00,19645,2026-07-31 12:45:00+00:00,-1,4044.375,4060.0042361560736,15.629236156073603,3997.487291531779,3.0,19643,2026-07-31 12:15:00+00:00,4050.125,2.438143766280766,2026-08-02 22:15:00+00:00,-1.0,-1.0258769843875468,stop,-6.835820648959751,126.43202243537976
19738,2026-08-03 13:15:00+00:00,19739,2026-08-03 13:15:00+00:00,-1,4038.635,4054.268375264913,15.633375264912956,3991.7348742052613,3.0,19736,2026-08-03 12:30:00+00:00,4045.285,2.2244012954106136,2026-08-03 19:45:00+00:00,-1.0,-1.0258334168505772,stop,-6.484909678710723,119.94711275666904
19766,2026-08-03 20:15:00+00:00,19767,2026-08-03 20:15:00+00:00,1,4052.255,4045.3494479317487,6.905552068251382,4072.9716562047543,3.0,19763,2026-08-03 19:15:00+00:00,4049.265,1.1421182358248947,2026-08-04 01:15:00+00:00,-1.0,-1.0586811157160112,stop,-6.34928715800723,113.59782559866181
19879,2026-08-05 02:30:00+00:00,19880,2026-08-05 02:30:00+00:00,1,4103.875,4091.68918588966,12.185814110339834,4140.432442331019,3.0,19877,2026-08-05 01:45:00+00:00,4092.965,1.7288641503670323,2026-08-05 04:15:00+00:00,3.0,2.9663225209014326,target,16.84838941993719,130.446215018599
19890,2026-08-05 05:15:00+00:00,19891,2026-08-05 05:15:00+00:00,1,4136.905,4126.943145486981,9.961854513018807,4166.790563539056,3.0,19886,2026-08-05 04:00:00+00:00,4136.225,1.1814174134534348,2026-08-05 06:00:00+00:00,3.0,2.9584725414871937,target,19.296077263672977,149.74229228227196
19896,2026-08-05 06:45:00+00:00,19897,2026-08-05 06:45:00+00:00,1,4175.465,4158.903629444838,16.561370555162284,4225.149111665487,3.0,19894,2026-08-05 06:00:00+00:00,4172.645,1.8209804701246564,2026-08-05 09:00:00+00:00,-1.0,-1.025212074001318,stop,-7.675880301820979,142.066411980451
19917,2026-08-05 12:00:00+00:00,19918,2026-08-05 12:00:00+00:00,1,4188.495,4172.814248032633,15.680751967366632,4235.5372559021,3.0,19916,2026-08-05 11:30:00+00:00,4180.695,1.843435326348288,2026-08-05 14:30:00+00:00,3.0,2.9732889404237963,target,21.120224577358282,163.18663655780927
19963,2026-08-06 00:30:00+00:00,19964,2026-08-06 00:30:00+00:00,1,4273.685,4259.7279705085975,13.957029491402864,4315.556088474209,3.0,19960,2026-08-05 23:30:00+00:00,4267.715,1.663152423308078,2026-08-06 04:30:00+00:00,-1.0,-1.0306203050056781,stop,-8.409173057103008,154.77746350070626
20061,2026-08-07 02:00:00+00:00,20062,2026-08-07 02:00:00+00:00,1,4256.595,4237.753523689248,18.841476310752114,4313.119428932257,3.0,20060,2026-08-07 01:30:00+00:00,4252.945,2.052678877630771,2026-08-07 08:45:00+00:00,3.0,2.9774083785697254,target,23.041785832038634,177.8192493327449
20088,2026-08-07 08:45:00+00:00,20089,2026-08-07 08:45:00+00:00,1,4309.025,4287.781182771451,21.243817228548323,4372.756451685645,3.0,20086,2026-08-07 08:00:00+00:00,4298.575,2.419070402688882,2026-08-07 19:00:00+00:00,1.2342414603701604,1.2139577940514286,time_exit,10.793253182993,188.6125025157379
20169,2026-08-10 06:00:00+00:00,20170,2026-08-10 06:00:00+00:00,1,4347.215,4330.303766397383,16.911233602617358,4397.948700807852,3.0,20168,2026-08-10 05:30:00+00:00,4340.615,2.1111913137323945,2026-08-10 11:15:00+00:00,-1.0,-1.0257060785874732,stop,-9.673049516399372,178.93945299933853
20210,2026-08-10 16:15:00+00:00,20211,2026-08-10 16:15:00+00:00,1,4361.225,4347.3807102553965,13.844289744603884,4402.757869233812,3.0,20209,2026-08-10 15:45:00+00:00,4352.125,1.6219187765040226,2026-08-11 00:15:00+00:00,3.0,2.968498022791672,target,26.55907062139799,205.4985236207365
20240,2026-08-11 00:45:00+00:00,20241,2026-08-11 00:45:00+00:00,1,4413.745,4403.077801235502,10.667198764497698,4445.746596293493,3.0,20239,2026-08-11 00:15:00+00:00,4408.865,1.5109368726454018,2026-08-11 01:15:00+00:00,-1.0,-1.0413767953278392,stop,-10.700069698638243,194.79845392209828
20246,2026-08-11 02:15:00+00:00,20247,2026-08-11 02:15:00+00:00,1,4433.695,4413.139108482957,20.555891517042255,4495.3626745511265,3.0,20245,2026-08-11 01:45:00+00:00,4422.015,2.2715961431973453,2026-08-11 03:00:00+00:00,-1.0,-1.0215689745021477,stop,-9.950002840390091,184.8484510817082
20262,2026-08-11 06:15:00+00:00,20263,2026-08-11 06:15:00+00:00,-1,4372.515,4393.037859235244,20.52285923524323,4310.946422294271,3.0,20260,2026-08-11 05:30:00+00:00,4390.345,2.082025514828821,2026-08-11 12:15:00+00:00,-1.0,-1.0213055839338956,stop,-9.439337763564007,175.4091133181442
20335,2026-08-12 01:30:00+00:00,20336,2026-08-12 01:30:00+00:00,1,4390.425,4377.021026805206,13.403973194794162,4430.636919584383,3.0,20334,2026-08-12 01:00:00+00:00,4383.265,1.819599047627186,2026-08-12 11:45:00+00:00,1.69427375524894,1.6615191015638284,time_exit,14.572279618323536,189.98139293646773
20501,2026-08-13 20:00:00+00:00,20502,2026-08-13 20:00:00+00:00,-1,4349.915,4359.83948182907,9.924481829069919,4320.14155451279,3.0,20498,2026-08-13 19:00:00+00:00,4350.925,1.1187958187402656,2026-08-13 22:45:00+00:00,-1.0,-1.0438301472552312,stop,-9.915415268231351,180.06597766823637
20562,2026-08-14 12:15:00+00:00,20563,2026-08-14 12:15:00+00:00,1,4371.515,4360.0164382679495,11.498561732050803,4406.010685196153,3.0,20561,2026-08-14 11:45:00+00:00,4363.355,1.8682627977683015,2026-08-16 23:30:00+00:00,0.25481447752133846,0.21679654882843985,time_exit,1.9518841259946285,182.017861794231
20608,2026-08-17 00:45:00+00:00,20609,2026-08-17 00:45:00+00:00,1,4395.355,4377.2415077139585,18.113492286041037,4449.695476858123,3.0,20607,2026-08-17 00:15:00+00:00,4385.395,2.639513582786496,2026-08-17 11:00:00+00:00,0.18825745726729035,0.16399181632632595,time_exit,1.4924719879735058,183.51033378220453
20701,2026-08-18 01:00:00+00:00,20702,2026-08-18 01:00:00+00:00,1,4434.105,4419.854993022982,14.25000697701762,4476.855020931052,3.0,20699,2026-08-18 00:15:00+00:00,4429.725,2.192289155898843,2026-08-18 01:30:00+00:00,-1.0,-1.0311165110806704,stop,-9.461026755837802,174.04930702636673
20708,2026-08-18 02:45:00+00:00,20709,2026-08-18 02:45:00+00:00,-1,4394.755,4408.676994130216,13.921994130216262,4352.989017609351,3.0,20706,2026-08-18 02:00:00+00:00,4403.885,1.8318531230345305,2026-08-18 13:00:00+00:00,0.05746303241601459,0.02589603878784149,time_exit,0.22535938028758626,174.27466640665432
